Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
144,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,3,53,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
145,1,52,9,0.173076,0.0793713,171.271,0.00192308,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
145,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3,53,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
146,1,52,10,0.173068,0.17434,129.811,0.00192308,1.2,0,0,0,0,10,2,10,2,10,2,12,2,0,12,19,0.526316,6,0,0,6,0,6,5,6,5
146,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3,53,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,12,19,0.526316,0,0,0,0,0,0,0,0,0
147,1,52,12,0.173007,0.0248072,99.8878,0.00192308,1.25,0,0,0,0,10,2,10,2,10,2,15,5,0,15,19,0.526316,6,0,0,9,0,9,5,9,5
147,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3,53,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,15,19,0.526316,0,0,0,0,0,0,0,0,0
148,1,52,14,0.172694,0.0544267,75.7081,0.00192308,1.35714,0,0,0,0,12,2,12,2,12,2,19,8,1,19,19,0.526316,8,0,0,11,0,11,6,11,6
148,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,53,0,0,0,0,0,0,0,0,0,0,12,2,12,2,0,0,0,0,0,19,19,0.526316,0,0,0,0,0,0,0,0,0
149,1,52,16,0.171627,0.00774623,57.8535,0.00192308,1.4375,0,0,0,0,12,2,12,2,12,2,23,12,1,23,19,0.526316,8,0,0,15,0,14,6,14,6
149,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,53,0,0,0,0,0,0,0,0,0,0,12,2,12,2,0,0,0,0,0,23,19,0.526316,0,0,0,0,0,0,0,0,0
150,1,52,18,0.16881,0.0169856,43.8484,0.00192308,1.83333,0,0,0,0,16,2,16,2,16,2,33,18,4,33,19,0.526316,13,0,0,20,0,17,7,17,7
150,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,53,0,0,0,0,0,0,0,0,0,0,16,2,16,2,0,0,0,0,0,33,19,0.526316,0,0,0,0,0,0,0,0,0
151,1,52,20,0.163237,0.00242082,33.3827,0.00192308,1.9,0,0,0,0,16,2,16,2,16,2,38,23,4,38,19,0.526316,15,0,0,23,0,19,8,19,8
151,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,53,0,0,0,0,0,0,0,0,0,0,16,2,16,2,0,0,0,0,0,38,19,0.526316,0,0,0,0,0,0,0,0,0
152,1,52,22,0.154005,0.00532994,25.3019,0.00192308,1.86364,0,0,0,0,16,2,16,2,16,2,41,26,4,41,19,0.526316,15,0,0,26,0,21,8,21,8
152,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3,53,0,0,0,0,0,0,0,0,0,0,16,2,16,2,0,0,0,0,0,41,19,0.526316,0,0,0,0,0,0,0,0,0
153,1,52,27,0.141328,0.00178652,19.2235,0.00230769,1.92593,0,0,0,0,20,4,20,4,20,4,52,32,6,52,19,0.526316,20,2,1,29,0,24,12,24,12
153,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3,53,0,0,0,0,0,0,0,0,0,0,20,4,20,4,0,0,0,0,0,52,19,0.526316,0,0,0,0,0,0,0,0,0
154,1,52,30,0.125828,0.00397057,14.5702,0.00288462,1.86667,0,0,0,0,20,4,20,4,20,4,56,36,6,56,19,0.526316,20,2,1,33,0,27,12,27,12
154,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,53,0,0,0,0,0,0,0,0,0,0,20,4,20,4,0,0,0,0,0,56,19,0.526316,0,0,0,0,0,0,0,0,0
155,1,52,33,0.10897,0.0180198,11.0576,0.00357692,1.9697,0,0,0,0,22,4,22,4,22,4,65,43,7,65,19,0.526316,24,2,2,37,0,29,14,29,14
155,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3,53,0,0,0,0,0,0,0,0,0,0,22,4,22,4,0,0,0,0,0,65,19,0.526316,0,0,0,0,0,0,0,0,0
156,1,52,35,0.091921,0.038391,8.38092,0.00434615,2.11429,0,0,0,0,23,4,23,4,23,4,74,49,9,74,19,0.526316,28,3,3,40,0,30,18,30,18
156,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,53,0,0,0,0,0,0,0,0,0,0,23,4,23,4,0,0,0,0,0,74,19,0.526316,0,0,0,0,0,0,0,0,0
157,1,52,38,0.0758586,0.27812,6.35665,0.00526923,2.26316,0,0,0,0,27,4,27,4,27,4,86,58,11,86,19,0.526316,34,4,3,45,0,32,21,32,21
157,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,53,0,0,0,0,0,0,0,0,0,0,27,4,27,4,0,0,0,0,0,86,19,0.526316,0,0,0,0,0,0,0,0,0
158,1,52,38,0.0612421,0.586851,4.81788,0.00603846,2.55263,0,0,0,0,29,4,29,4,29,4,97,66,13,97,19,0.526316,38,4,4,51,0,33,25,33,25
158,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,53,0,0,0,0,0,0,0,0,0,0,29,4,29,4,0,0,0,0,0,97,19,0.526316,0,0,0,0,0,0,0,0,0
159,1,52,41,0.0484474,4.29206,3.65307,0.00657692,2.60976,0,0,0,0,29,4,29,4,29,4,107,73,15,107,19,0.526316,43,5,4,55,0,36,27,36,27
159,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,53,0,0,0,0,0,0,0,0,0,0,29,4,29,4,0,0,0,0,0,107,19,0.526316,0,0,0,0,0,0,0,0,0
160,1,52,45,0.0372121,9.04501,2.76878,0.00807692,2.73333,0,0,0,0,34,4,34,4,34,4,123,84,18,123,19,0.526316,50,8,6,59,0,39,31,39,31
160,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,53,0,0,0,0,0,0,0,0,0,0,34,4,34,4,0,0,0,0,0,123,19,0.526316,0,0,0,0,0,0,0,0,0
161,1,52,46,0.0283472,66.2294,2.09901,0.00880769,2.78261,0,0,1,1,34,4,34,4,34,4,128,89,18,128,19,0.526316,52,8,6,62,0,40,32,40,32
161,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3,53,0,0,0,0,0,0,0,0,0,0,34,4,34,4,0,0,0,0,0,128,19,0.526316,0,0,0,0,0,0,0,0,0
162,1,52,46,0.0211531,130.406,1.59085,0.00996154,2.93478,0,0,2,2,34,4,34,4,34,4,135,95,19,135,19,0.526316,56,8,6,65,0,41,34,41,34
162,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3,53,0,0,0,0,0,0,0,0,0,0,34,4,34,4,0,0,0,0,0,135,19,0.526316,0,0,0,0,0,0,0,0,0
163,1,52,47,0.0153275,808.016,1.20585,0.0113077,3.19149,0,0,2,2,39,4,39,4,39,4,150,105,22,150,19,0.526316,64,9,7,70,0,42,37,42,37
163,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,53,0,0,0,0,0,0,0,0,0,0,39,4,39,4,0,0,0,0,0,150,19,0.526316,0,0,0,0,0,0,0,0,0
164,1,52,48,0.0108764,1206.72,0.913968,0.0130769,3.22917,0,0,7,7,39,4,39,4,39,4,155,110,22,155,19,0.526316,68,9,7,71,0,42,40,42,40
164,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3,53,0,0,0,0,0,0,0,0,0,0,39,4,39,4,0,0,0,0,0,155,19,0.526316,0,0,0,0,0,0,0,0,0
165,1,52,48,0.00760056,3752.72,0.692761,0.0148077,3.47917,0,0,11,11,41,4,41,4,41,4,167,120,24,167,19,0.526316,74,10,7,76,0,43,41,43,41
165,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3,53,0,0,0,0,0,0,0,0,0,0,41,4,41,4,0,0,0,0,0,167,19,0.526316,0,0,0,0,0,0,0,0,0
166,1,52,49,0.00539283,5829.06,0.525039,0.0164615,3.65306,0,0,11,12,43,4,43,4,43,4,179,131,25,179,19,0.526316,81,10,7,81,0,44,42,44,42
166,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3,53,0,0,0,0,0,0,0,0,0,0,43,4,43,4,0,0,0,0,0,179,19,0.526316,0,0,0,0,0,0,0,0,0
167,1,52,49,0.00356153,11356.2,0.397996,0.0183846,3.69388,0,0,14,14,43,4,43,4,43,4,181,133,25,181,19,0.526316,82,10,7,82,0,44,42,44,42
167,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3,53,0,0,0,0,0,0,0,0,0,0,43,4,43,4,0,0,0,0,0,181,19,0.526316,0,0,0,0,0,0,0,0,0
168,1,52,49,0.00249082,16158.3,0.306708,0.0188846,3.97959,69,1,19,20,48,4,48,4,48,4,195,142,27,196,19,0.526316,87,11,10,87,0,44,43,44,43
168,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,53,0,0,0,0,0,0,0,0,0,0,48,4,48,4,0,0,0,0,0,196,19,0.526316,0,0,0,0,0,0,0,0,0
169,1,52,49,0.00167342,23427.9,0.222231,0.0196154,4.32653,0,0,22,25,52,4,52,4,52,4,212,153,30,213,19,0.526316,96,11,11,94,0,44,44,44,44
169,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3,53,0,0,0,0,0,0,0,0,0,0,52,4,52,4,0,0,0,0,0,213,19,0.526316,0,0,0,0,0,0,0,0,0
170,1,52,49,0.00130195,28584,0.248156,0.0213077,4.40816,0,0,25,29,52,4,52,4,52,4,216,157,30,217,19,0.526316,99,11,11,95,0,44,45,44,45
170,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3,53,0,0,0,0,0,0,0,0,0,0,52,4,52,4,0,0,0,0,0,217,19,0.526316,0,0,0,0,0,0,0,0,0
171,1,52,49,0.00104705,36943.3,0.290839,0.022,4.61225,0,0,30,32,52,4,52,4,52,4,226,163,33,227,19,0.526316,106,11,11,98,0,44,45,44,45
171,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,53,0,0,0,0,0,0,0,0,0,0,52,4,52,4,0,0,0,0,0,227,19,0.526316,0,0,0,0,0,0,0,0,0
172,1,52,49,0.00172583,41711.8,1.46063,0.0232308,4.69388,73,5,31,34,53,4,53,4,53,4,230,170,35,236,19,0.526316,110,11,11,98,0,42,45,42,45
172,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,53,0,0,0,0,0,0,0,0,0,0,53,4,53,4,0,0,0,0,0,236,19,0.526316,0,0,0,0,0,0,0,0,0
173,1,52,50,0.00360978,46405.4,2.56751,0.0246538,4.7,0,0,28,35,53,4,53,4,53,4,235,174,36,241,19,0.526316,112,11,11,101,0,43,45,43,45
173,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3,53,0,0,0,0,0,0,0,0,0,0,53,4,53,4,0,0,0,0,0,241,19,0.526316,0,0,0,0,0,0,0,0,0
174,1,52,50,0.0143414,58374.4,17.6528,0.0246538,4.86,75,4,37,40,55,4,55,4,55,4,243,181,40,253,19,0.526316,118,12,12,101,0,44,47,44,47
174,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,53,0,0,0,0,0,0,0,0,0,0,55,4,55,4,0,0,0,0,0,253,19,0.526316,0,0,0,0,0,0,0,0,0
175,1,52,50,0.0327722,49475.8,30.16,0.0258846,5.14,0,0,30,41,55,4,55,4,55,4,257,189,44,267,19,0.526316,126,12,13,106,0,46,47,46,47
175,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3,53,0,0,0,0,0,0,0,0,0,0,55,4,55,4,0,0,0,0,0,267,19,0.526316,0,0,0,0,0,0,0,0,0
176,1,52,50,0.051589,69877,95.0426,0.027,5.3,0,0,39,43,55,4,55,4,55,4,265,195,46,275,19,0.526316,130,12,13,110,0,48,47,48,47
176,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3,53,0,0,0,0,0,0,0,0,0,0,55,4,55,4,0,0,0,0,0,275,19,0.526316,0,0,0,0,0,0,0,0,0
177,1,52,50,0.0887097,54718.4,166.794,0.0273846,5.46,0,0,32,45,56,4,56,4,56,4,273,200,48,283,19,0.526316,137,12,13,111,0,48,48,48,48
177,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,53,0,0,0,0,0,0,0,0,0,0,56,4,56,4,0,0,0,0,0,283,19,0.526316,0,0,0,0,0,0,0,0,0
178,1,52,51,0.119293,78982,341.346,0.0284231,5.5098,0,0,40,46,57,4,57,4,57,4,281,206,50,291,19,0.526316,142,12,13,114,0,49,48,49,48
178,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,291,19,0.526316,0,0,0,0,0,0,0,0,0
179,1,52,51,0.187128,66980.3,549.644,0.0295,5.60784,0,0,31,46,57,4,57,4,57,4,286,210,51,296,19,0.526316,142,12,13,119,0,49,48,49,48
179,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,296,19,0.526316,0,0,0,0,0,0,0,0,0
180,1,52,52,0.243588,78088.6,853.82,0.0301538,5.63462,0,0,40,46,57,4,57,4,57,4,293,216,52,303,19,0.526316,147,12,13,121,0,49,49,49,49
180,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,303,19,0.526316,0,0,0,0,0,0,0,0,0
181,1,52,52,0.300243,73885.8,1173.23,0.0312308,5.78846,0,0,36,47,57,4,57,4,57,4,301,221,55,311,19,0.526316,152,12,13,124,0,49,50,49,50
181,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,311,19,0.526316,0,0,0,0,0,0,0,0,0
182,1,52,52,0.382625,68307.1,1601.47,0.0329231,5.80769,0,0,42,47,57,4,57,4,57,4,302,222,55,312,19,0.526316,153,12,13,124,0,49,50,49,50
182,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,312,19,0.526316,0,0,0,0,0,0,0,0,0
183,1,52,52,0.42982,67790.7,1993.7,0.034,5.90385,0,0,36,48,57,4,57,4,57,4,307,226,56,317,19,0.526316,157,12,13,125,0,49,50,49,50
183,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,3,53,0,0,0,0,0,0,0,0,0,0,57,4,57,4,0,0,0,0,0,317,19,0.526316,0,0,0,0,0,0,0,0,0
184,1,52,52,0.508171,60126.8,2377.45,0.0346923,6.01923,0,0,41,49,58,4,58,4,58,4,313,230,57,323,19,0.526316,159,13,13,128,0,49,50,49,50
184,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3,53,0,0,0,0,0,0,0,0,0,0,58,4,58,4,0,0,0,0,0,323,19,0.526316,0,0,0,0,0,0,0,0,0
185,1,52,52,0.559441,58598.1,2964.01,0.0355,6.03846,0,0,37,49,58,4,58,4,58,4,314,231,57,324,19,0.526316,160,13,13,128,0,49,50,49,50
185,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,3,53,0,0,0,0,0,0,0,0,0,0,58,4,58,4,0,0,0,0,0,324,19,0.526316,0,0,0,0,0,0,0,0,0
186,1,52,52,0.620838,52960.1,3104.96,0.0358846,6.13462,0,0,34,47,59,4,59,4,59,4,319,236,57,329,19,0.526316,163,14,13,129,0,49,50,49,50
186,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,329,19,0.526316,0,0,0,0,0,0,0,0,0
187,1,52,52,0.671032,55808.1,3803.62,0.0365385,6.23077,0,0,36,46,59,4,59,4,59,4,324,239,59,334,19,0.526316,166,14,13,131,0,49,50,49,50
187,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,334,19,0.526316,0,0,0,0,0,0,0,0,0
188,1,52,52,0.714337,44364.1,3793.95,0.0374615,6.23077,0,0,30,46,59,4,59,4,59,4,324,239,59,334,19,0.526316,166,14,13,131,0,49,50,49,50
188,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,334,19,0.526316,0,0,0,0,0,0,0,0,0
189,1,52,52,0.782229,50993.6,4512.3,0.0374615,6.26923,0,0,35,47,59,4,59,4,59,4,326,241,59,336,19,0.526316,167,14,13,132,0,49,50,49,50
189,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,336,19,0.526316,0,0,0,0,0,0,0,0,0
190,1,52,52,0.796951,40622.5,4601,0.0377692,6.34615,0,0,31,46,59,4,59,4,59,4,330,242,60,340,19,0.526316,170,14,13,133,0,49,51,49,51
190,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
