Year, NodeId, Gender, Age, Population, Infected CD4 Under 200 (Not On ART), Infected CD4 200 To 349 (Not On ART), Infected CD4 350 To 499 (Not On ART), Infected CD4 500 Plus (Not On ART), Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1962.92,1,1,37,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,38,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,39,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1962.92,1,1,40,7,2,2,2,1,7,0,0,0,0,0,0,0,0,0
1962.92,1,1,41,8,5,1,2,0,8,0,0,0,0,0,0,0,0,0
1962.92,1,1,42,7,0,5,2,0,7,0,0,0,0,0,0,0,0,0
1962.92,1,1,43,6,0,1,3,2,6,0,0,0,0,0,0,0,0,0
1962.92,1,1,44,5,3,2,0,0,5,0,0,0,0,0,0,0,0,0
1962.92,1,1,45,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,46,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1962.92,1,1,47,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,48,4,2,0,2,0,4,0,0,1,1,0,0,0,0,0
1962.92,1,1,49,4,1,2,1,0,4,0,0,0,0,0,0,0,0,0
1962.92,1,1,50,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,51,8,2,5,1,0,8,0,0,0,0,0,0,0,0,0
1962.92,1,1,52,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0
1962.92,1,1,53,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,54,4,1,2,1,0,4,0,0,1,1,0,0,0,0,0
1962.92,1,1,55,4,0,4,0,0,4,0,0,2,2,0,0,0,0,0
1962.92,1,1,56,7,5,1,1,0,7,0,0,0,0,0,0,0,0,0
1962.92,1,1,57,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1962.92,1,1,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,61,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,62,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,64,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,66,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,67,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0
1962.92,1,1,68,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,71,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1962.92,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,73,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1962.92,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,82,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,85,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1962.92,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.92,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,3,7,1,3,2,1,7,0,0,1,1,0,0,0,0,0
1963.42,1,0,4,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,5,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,7,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,8,6,0,3,2,1,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,10,6,1,3,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,11,5,0,1,2,2,5,0,0,0,0,0,0,0,0,0
1963.42,1,0,12,4,0,2,2,0,4,0,0,1,1,0,0,0,0,0
1963.42,1,0,13,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,15,6,1,2,3,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,16,3,0,0,2,1,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,17,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,18,8,4,2,2,0,8,0,0,0,0,0,0,0,0,0
1963.42,1,0,19,7,1,4,2,0,7,0,0,0,0,0,0,0,0,0
1963.42,1,0,20,15,3,10,2,0,15,0,0,0,0,0,0,0,0,0
1963.42,1,0,21,8,1,7,0,0,8,0,0,0,0,0,0,0,0,0
1963.42,1,0,22,8,1,7,0,0,8,0,0,0,0,0,0,0,0,0
1963.42,1,0,23,5,2,2,1,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,0,24,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,25,9,3,3,3,0,9,0,0,0,0,0,0,0,0,0
1963.42,1,0,26,6,3,1,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,27,6,1,4,0,1,6,0,0,1,1,0,0,0,0,0
1963.42,1,0,28,8,2,3,1,2,8,0,0,1,1,0,0,0,0,0
1963.42,1,0,29,6,3,3,0,0,6,0,0,1,1,0,0,0,0,0
1963.42,1,0,30,6,1,3,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,31,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,32,6,1,4,1,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,33,6,1,2,3,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,34,6,1,3,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,0,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,36,5,3,2,0,0,5,0,0,1,1,0,0,0,0,0
1963.42,1,0,37,6,1,2,3,0,6,0,0,1,1,0,0,0,0,0
1963.42,1,0,38,4,2,1,1,0,4,0,0,1,1,0,0,0,0,0
1963.42,1,0,39,7,2,5,0,0,7,0,0,0,0,0,0,0,0,0
1963.42,1,0,40,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,41,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,42,4,3,0,1,0,4,0,0,1,1,0,0,0,0,0
1963.42,1,0,43,9,3,5,1,0,9,0,0,0,0,0,0,0,0,0
1963.42,1,0,44,3,1,0,2,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,45,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,46,3,1,2,0,0,3,0,0,1,1,0,0,0,0,0
1963.42,1,0,47,5,2,3,0,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,0,48,5,2,2,1,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,0,49,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,50,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,51,3,1,1,1,0,3,0,0,1,1,0,0,0,0,0
1963.42,1,0,52,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,53,7,3,3,1,0,7,0,0,1,1,0,0,0,0,0
1963.42,1,0,54,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,55,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,56,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,57,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,58,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,59,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,60,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,61,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,62,3,3,0,0,0,3,0,0,1,1,0,0,0,0,0
1963.42,1,0,63,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,0,64,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,65,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,66,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,69,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,70,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,0,71,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,73,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,75,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,76,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,77,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,0,78,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,80,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,84,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,92,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,3,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,4,6,2,2,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,5,9,1,2,3,3,9,0,0,0,0,0,0,0,0,0
1963.42,1,1,6,5,1,2,2,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,7,3,1,1,1,0,3,0,0,1,1,0,0,0,0,0
1963.42,1,1,8,5,1,0,4,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,9,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,10,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,11,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,12,4,1,1,2,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,13,4,0,3,1,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,14,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,15,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,16,5,2,1,2,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,17,5,2,1,1,1,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,18,6,1,3,1,1,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,19,8,1,3,2,2,8,0,0,1,1,0,0,0,0,0
1963.42,1,1,20,13,5,3,3,2,13,0,0,1,1,0,0,0,0,0
1963.42,1,1,21,5,1,1,3,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,22,8,2,1,3,2,8,0,0,0,0,0,0,0,0,0
1963.42,1,1,23,4,0,1,3,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,24,6,1,3,1,1,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,25,6,2,2,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,26,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,27,8,4,3,1,0,8,0,0,0,0,0,0,0,0,0
1963.42,1,1,28,7,2,3,2,0,7,0,0,0,0,0,0,0,0,0
1963.42,1,1,29,8,3,5,0,0,8,0,0,0,0,0,0,0,0,0
1963.42,1,1,30,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,31,7,0,5,1,1,7,0,0,0,0,0,0,0,0,0
1963.42,1,1,32,7,2,2,3,0,7,0,0,0,0,0,0,0,0,0
1963.42,1,1,33,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,34,6,1,2,3,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,35,12,4,2,5,1,12,0,0,0,0,0,0,0,0,0
1963.42,1,1,36,3,0,2,0,1,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,37,4,1,2,1,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,39,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,40,5,3,2,0,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,41,10,5,3,1,1,10,0,0,0,0,0,0,0,0,0
1963.42,1,1,42,6,4,0,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,43,8,0,6,1,1,8,0,0,0,0,0,0,0,0,0
1963.42,1,1,44,6,2,2,2,0,6,0,0,0,0,0,0,0,0,0
1963.42,1,1,45,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,46,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,47,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,48,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,49,5,2,2,1,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,50,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,51,4,1,2,1,0,4,0,0,1,1,0,0,0,0,0
1963.42,1,1,52,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,53,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,54,4,2,2,0,0,4,0,0,1,1,0,0,0,0,0
1963.42,1,1,55,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,56,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,57,6,4,2,0,0,6,0,0,2,2,0,0,0,0,0
1963.42,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,61,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,62,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1963.42,1,1,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,64,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,65,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,67,5,4,0,1,0,5,0,0,0,0,0,0,0,0,0
1963.42,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,69,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,72,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.42,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,74,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,77,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.42,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,82,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,85,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.42,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.42,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,4,6,2,2,1,1,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,5,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,6,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,8,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,9,6,2,1,2,1,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,10,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,11,4,0,3,1,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,12,8,0,3,3,2,8,0,0,0,0,0,0,0,0,0
1963.92,1,0,13,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,16,7,1,3,2,1,7,0,0,0,0,0,0,0,0,0
1963.92,1,0,17,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,18,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,19,8,2,4,2,0,8,0,0,0,0,0,0,0,0,0
1963.92,1,0,20,10,3,7,0,0,10,0,0,0,0,0,0,0,0,0
1963.92,1,0,21,13,3,8,2,0,13,0,0,0,0,0,0,0,0,0
1963.92,1,0,22,7,1,6,0,0,7,0,0,0,0,0,0,0,0,0
1963.92,1,0,23,5,2,2,1,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,24,6,2,4,0,0,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,25,5,1,2,2,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,26,8,4,2,2,0,8,0,0,0,0,0,0,0,0,0
1963.92,1,0,27,6,1,5,0,0,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,28,7,1,4,1,1,7,0,0,1,1,0,0,0,0,0
1963.92,1,0,29,7,2,3,1,1,7,0,0,0,0,0,0,0,0,0
1963.92,1,0,30,6,2,3,1,0,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,31,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,32,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,33,5,1,3,1,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,34,9,2,4,3,0,9,0,0,0,0,0,0,0,0,0
1963.92,1,0,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,36,5,2,3,0,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,37,4,1,1,2,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,38,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,39,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,40,6,1,5,0,0,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,41,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,42,7,6,0,1,0,7,0,0,0,0,0,0,0,0,0
1963.92,1,0,43,5,1,4,0,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,44,6,3,3,0,0,6,0,0,0,0,0,0,0,0,0
1963.92,1,0,45,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,46,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,47,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,48,8,3,4,1,0,8,0,0,0,0,0,0,0,0,0
1963.92,1,0,49,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,50,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,51,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,52,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,53,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,54,5,4,1,0,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,55,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,56,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,57,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1963.92,1,0,58,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,60,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1963.92,1,0,61,5,3,2,0,0,5,0,0,0,0,0,0,0,0,0
1963.92,1,0,62,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,63,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,64,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,65,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,66,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1963.92,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,68,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,69,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1963.92,1,0,70,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1963.92,1,0,71,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1963.92,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.92,1,0,73,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
