Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,340461476,SillySkeeter,NoMicrosporidia,8742,0,0,8742,9033,0,0,613800
0,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter2,NoMicrosporidia,8742,0,0,8742,9023,0,0,610800
0,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
0,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter,NoMicrosporidia,7652,0,0,7652,8139,0,20576,548000
1,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter2,NoMicrosporidia,7666,0,0,7666,8140,0,20749,549000
1,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
1,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter,NoMicrosporidia,6724,0,0,6724,7391,0,27219,481000
2,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter2,NoMicrosporidia,6670,0,0,6670,7353,0,27209,486600
2,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
2,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter,NoMicrosporidia,6015,0,0,6015,6704,0,34235,218200
3,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter2,NoMicrosporidia,5932,0,0,5932,6638,0,34258,200400
3,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
3,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter,NoMicrosporidia,5238,0,0,5238,6040,0,40551,375800
4,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter2,NoMicrosporidia,5212,0,0,5212,6005,0,40312,369800
4,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
4,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter,NoMicrosporidia,4596,0,0,4596,5470,0,45501,325400
5,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter2,NoMicrosporidia,4563,0,0,4563,5418,0,45463,332600
5,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
5,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter,NoMicrosporidia,4057,0,0,4057,4940,0,50371,223400
6,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter2,NoMicrosporidia,3993,0,0,3993,4882,0,50547,214400
6,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
6,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter,NoMicrosporidia,3597,0,0,3597,4472,0,54429,188400
7,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter2,NoMicrosporidia,3524,0,0,3524,4392,0,54513,178600
7,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
7,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter,NoMicrosporidia,3144,0,0,3144,4022,0,58142,222200
8,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter2,NoMicrosporidia,3092,0,0,3092,3998,0,58293,222600
8,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
8,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter,NoMicrosporidia,2748,0,0,2748,3655,0,61534,174400
9,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter2,NoMicrosporidia,2713,0,0,2713,3627,0,61274,172200
9,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
9,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter,NoMicrosporidia,2446,0,0,2446,3329,0,64295,133000
10,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter2,NoMicrosporidia,2391,0,0,2391,3249,0,64266,127400
10,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
10,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter,NoMicrosporidia,2122,0,0,2122,3006,0,66730,136600
11,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter2,NoMicrosporidia,2083,0,0,2083,2952,0,66697,125600
11,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
11,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter,NoMicrosporidia,1888,0,0,1888,2716,6753,62157,116600
12,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter2,NoMicrosporidia,1802,0,0,1802,2646,6881,62163,123000
12,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
12,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter,NoMicrosporidia,1639,0,0,1639,2427,8976,68776,97400
13,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter2,NoMicrosporidia,1580,0,0,1580,2426,9101,68756,93000
13,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
13,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter,NoMicrosporidia,1431,0,0,1431,2207,11363,69475,85800
14,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter2,NoMicrosporidia,1373,0,0,1373,2203,11466,69639,77400
14,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
14,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter,NoMicrosporidia,1259,0,0,1259,1965,13409,71508,80200
15,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter2,NoMicrosporidia,1227,0,0,1227,1985,13438,71163,80800
15,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
15,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter,NoMicrosporidia,3408,0,0,3408,4030,10528,72739,66800
16,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter2,NoMicrosporidia,3335,0,0,3335,4129,10507,72639,69400
16,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
16,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter,NoMicrosporidia,3815,0,0,3815,4634,10666,73806,58800
17,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter2,NoMicrosporidia,3761,0,0,3761,4756,10741,73723,54200
17,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
17,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter,NoMicrosporidia,4362,0,0,4362,5350,10418,75142,53200
18,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter2,NoMicrosporidia,4310,0,0,4310,5397,10504,75023,46800
18,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
18,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter,NoMicrosporidia,4856,0,0,4856,5838,10403,75776,45200
19,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter2,NoMicrosporidia,4845,0,0,4845,5914,10419,76006,47000
19,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
19,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter,NoMicrosporidia,5211,0,0,5211,6268,10369,76877,184400
20,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter2,NoMicrosporidia,5210,0,0,5210,6353,10208,77135,181000
20,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
20,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter,NoMicrosporidia,5575,0,0,5575,6679,10231,77423,209400
21,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter2,NoMicrosporidia,5565,0,0,5565,6845,10137,77451,205400
21,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
21,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter,NoMicrosporidia,5861,0,0,5861,7046,10227,78223,146600
22,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter2,NoMicrosporidia,5832,0,0,5832,7167,10041,78065,149000
22,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
22,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter,NoMicrosporidia,6119,0,0,6119,7418,10112,78737,195200
23,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter2,NoMicrosporidia,6080,0,0,6080,7493,9998,78908,192200
23,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
23,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter,NoMicrosporidia,6344,0,0,6344,7725,12339,77066,247200
24,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter2,NoMicrosporidia,6149,0,0,6149,7707,12237,76702,240400
24,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
24,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter,NoMicrosporidia,6563,0,0,6563,8022,12670,79693,233000
25,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter2,NoMicrosporidia,6352,0,0,6352,8003,12576,79276,221600
25,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
25,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter,NoMicrosporidia,6723,0,36,6687,8240,13420,78870,228800
26,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter2,NoMicrosporidia,6516,0,28,6488,8203,13258,79064,223400
26,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
26,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter,NoMicrosporidia,6839,0,65,6774,8409,13973,79516,245800
27,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter2,NoMicrosporidia,6662,0,59,6603,8357,13751,79717,254200
27,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
27,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter,NoMicrosporidia,7691,0,95,7596,9349,12868,80043,279400
28,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter2,NoMicrosporidia,7476,0,75,7401,9252,12709,80164,252400
28,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
28,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter,NoMicrosporidia,7903,0,136,7767,9654,13028,80324,264760
29,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter2,NoMicrosporidia,7666,0,110,7556,9573,12924,80136,246960
29,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
29,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter,NoMicrosporidia,8175,0,150,8025,9994,12726,80680,267960
30,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter2,NoMicrosporidia,7967,0,133,7834,9905,12921,80637,273240
30,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
30,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter,NoMicrosporidia,8290,0,175,8115,10339,12643,80714,276440
31,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter2,NoMicrosporidia,8207,0,160,8047,10267,12823,80636,272600
31,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
31,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter,NoMicrosporidia,8459,0,195,8264,10523,12658,80862,323720
32,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter2,NoMicrosporidia,8457,0,180,8277,10461,12662,81055,307280
32,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
32,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter,NoMicrosporidia,8606,0,219,8387,10731,12613,80986,332960
33,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter2,NoMicrosporidia,8610,0,196,8414,10649,12686,81312,327880
33,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
33,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter,NoMicrosporidia,8821,13,216,8592,10854,12635,81300,301320
34,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter2,NoMicrosporidia,8828,11,201,8616,10924,12675,81182,313240
34,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
34,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter,NoMicrosporidia,8970,25,219,8726,11078,12527,81382,343440
35,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter2,NoMicrosporidia,8979,19,196,8764,11102,12691,81178,328320
35,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
35,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter,NoMicrosporidia,9062,33,230,8799,11222,13375,80871,362040
36,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter2,NoMicrosporidia,8963,25,206,8732,11199,13606,80531,338000
36,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
36,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter,NoMicrosporidia,9119,43,225,8851,11384,13241,81525,335400
37,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter2,NoMicrosporidia,9049,31,201,8817,11351,13582,81376,356360
37,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
37,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter,NoMicrosporidia,9221,46,231,8944,11447,13658,81209,351880
38,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter2,NoMicrosporidia,9206,35,210,8961,11534,13716,81259,351880
38,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
38,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter,NoMicrosporidia,9271,60,224,8987,11524,13805,81482,361800
39,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter2,NoMicrosporidia,9167,46,207,8914,11701,13848,81768,356480
39,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
39,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter,NoMicrosporidia,9615,67,221,9327,11912,13411,81369,363080
40,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter2,NoMicrosporidia,9395,51,204,9140,12127,13284,81513,356400
40,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
40,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter,NoMicrosporidia,9542,80,203,9259,12002,13464,81887,360000
41,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter2,NoMicrosporidia,9432,56,208,9168,12203,13468,81845,345000
41,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
41,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter,NoMicrosporidia,9722,88,213,9421,12170,13215,81702,372840
42,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter2,NoMicrosporidia,9607,68,211,9328,12472,13338,81684,362320
42,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
42,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter,NoMicrosporidia,9720,88,225,9407,12407,13216,81640,369480
43,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter2,NoMicrosporidia,9675,64,232,9379,12717,13271,81668,371280
43,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
43,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter,NoMicrosporidia,9780,96,226,9458,12481,13191,82008,378600
44,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter2,NoMicrosporidia,9699,68,223,9408,12744,13295,81975,360440
44,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
44,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter,NoMicrosporidia,9811,103,223,9485,12545,13399,81914,384440
45,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter2,NoMicrosporidia,9873,67,248,9558,12853,13241,81620,383240
45,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
45,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter,NoMicrosporidia,9886,105,228,9553,12640,13312,82101,388960
46,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter2,NoMicrosporidia,9847,75,241,9531,12913,13196,81920,391120
46,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
46,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter,NoMicrosporidia,9916,105,228,9583,12729,13355,81696,398360
47,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter2,NoMicrosporidia,9914,80,237,9597,12906,13291,81927,378520
47,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
47,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter,NoMicrosporidia,9977,107,237,9633,12814,13607,81588,394320
48,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter2,NoMicrosporidia,9873,77,243,9553,12943,13547,81840,395480
48,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
48,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter,NoMicrosporidia,10077,98,246,9733,12938,13514,81979,392240
49,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter2,NoMicrosporidia,9927,83,244,9600,12970,13560,81746,380240
49,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
49,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
50,340461476,SillySkeeter,NoMicrosporidia,10130,102,255,9773,13033,13397,77884,388960
50,340461476,SillySkeeter,Strain_A,0,0,0,0,0,263,4278,0
50,340461476,SillySkeeter,Strain_B,0,0,0,0,0,201,2995,0
50,340461476,SillySkeeter2,NoMicrosporidia,9990,81,235,9674,12987,13375,76772,394520
50,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,859,8990,0
50,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
51,340461476,SillySkeeter,NoMicrosporidia,10113,105,239,9769,13059,13045,71327,394880
51,340461476,SillySkeeter,Strain_A,0,0,0,0,0,591,5736,0
51,340461476,SillySkeeter,Strain_B,0,0,0,0,0,452,4030,0
51,340461476,SillySkeeter2,NoMicrosporidia,10021,82,238,9701,13039,12733,69209,403960
51,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,1891,11540,0
51,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
52,340461476,SillySkeeter,NoMicrosporidia,10261,114,235,9912,13198,12355,70043,412400
52,340461476,SillySkeeter,Strain_A,0,0,0,0,0,1011,6849,0
52,340461476,SillySkeeter,Strain_B,0,0,0,0,0,724,4727,0
52,340461476,SillySkeeter2,NoMicrosporidia,10072,90,243,9739,13171,12061,68133,384240
52,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,3054,12931,0
52,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
53,340461476,SillySkeeter,NoMicrosporidia,10161,113,228,9820,13291,11612,68803,390400
53,340461476,SillySkeeter,Strain_A,0,0,0,0,0,1531,7682,0
53,340461476,SillySkeeter,Strain_B,0,0,0,0,0,1049,5284,0
53,340461476,SillySkeeter2,NoMicrosporidia,10039,93,250,9696,13210,11068,67095,396760
53,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,4334,14648,0
53,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
54,340461476,SillySkeeter,NoMicrosporidia,10139,109,225,9805,13396,10956,67373,402520
54,340461476,SillySkeeter,Strain_A,87,0,0,87,82,1927,8220,0
54,340461476,SillySkeeter,Strain_B,68,0,0,68,58,1296,5808,0
54,340461476,SillySkeeter2,NoMicrosporidia,9988,95,248,9645,13189,10354,65478,396920
54,340461476,SillySkeeter2,Strain_C,291,0,0,291,292,5061,15762,0
54,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
55,340461476,SillySkeeter,NoMicrosporidia,9971,114,220,9637,13305,10443,66748,407360
55,340461476,SillySkeeter,Strain_A,185,0,2,183,200,2264,8781,0
55,340461476,SillySkeeter,Strain_B,157,0,1,156,148,1549,6132,0
55,340461476,SillySkeeter2,NoMicrosporidia,9906,103,244,9559,13050,9712,64880,395960
55,340461476,SillySkeeter2,Strain_C,604,0,2,602,616,5800,16223,0
55,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
56,340461476,SillySkeeter,NoMicrosporidia,9788,114,229,9445,13179,9700,66552,392280
56,340461476,SillySkeeter,Strain_A,313,0,1,312,338,2540,8879,0
56,340461476,SillySkeeter,Strain_B,240,0,4,236,239,1802,6477,0
56,340461476,SillySkeeter2,NoMicrosporidia,9762,107,224,9431,12921,8975,64939,390200
56,340461476,SillySkeeter2,Strain_C,971,0,3,968,984,6344,16797,0
56,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
57,340461476,SillySkeeter,NoMicrosporidia,9561,107,224,9230,12964,9051,66075,413760
57,340461476,SillySkeeter,Strain_A,475,0,2,473,503,2806,9206,0
57,340461476,SillySkeeter,Strain_B,335,0,3,332,349,2054,6463,0
57,340461476,SillySkeeter2,NoMicrosporidia,9445,113,222,9110,12637,8515,64124,413920
57,340461476,SillySkeeter2,Strain_C,1364,0,10,1354,1438,6834,16987,0
57,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
