Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
2015.48,1,0,0,13445,1346,164,0,135,106,0,0,0,0,0,0
2015.48,1,0,10,9554,1441,157,0,33,30,0,0,0,0,0,98
2015.48,1,0,20,7395,4569,133,0,112,108,0,0,0,0,0,177
2015.48,1,0,30,4485,3109,29,0,153,150,0,0,0,0,0,43
2015.48,1,0,40,640,519,6,0,44,42,0,0,0,0,0,9
2015.48,1,0,50,298,120,4,0,16,16,0,0,0,0,0,3
2015.48,1,0,60,613,57,1,0,10,6,0,0,0,0,0,2
2015.48,1,0,70,666,18,0,0,13,0,0,0,0,0,0,0
2015.48,1,0,80,375,11,1,0,27,1,0,0,0,0,0,0
2015.48,1,0,90,68,1,1,0,5,0,0,0,0,0,0,0
2015.48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.48,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,10,3,2,1,0,0,0,0,0,0,0,0,0
2015.98,7,0,20,18,17,1,0,1,1,0,0,0,0,0,3
2015.98,7,0,30,6,5,1,0,0,0,0,0,0,0,0,0
2015.98,7,0,40,3,2,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,10,9,2,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,20,16,11,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,30,4,2,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,10,3,1,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,20,17,10,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,30,8,4,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,40,2,1,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,10,7,1,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,20,16,10,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,30,5,4,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,50,1,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,10,6,2,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,20,13,5,1,0,0,0,0,0,0,0,0,1
2015.98,3,0,30,10,5,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,40,1,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,10,7,2,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,20,12,8,1,0,0,0,0,0,0,0,0,1
2015.98,2,0,30,9,6,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,40,2,2,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,0,0,13441,1365,163,0,136,103,0,0,0,0,0,0
2015.98,1,0,10,9755,1481,184,0,53,46,0,0,0,0,0,107
2015.98,1,0,20,7275,4462,123,0,119,113,0,0,0,0,0,192
2015.98,1,0,30,4609,3179,33,0,135,132,0,0,0,0,0,34
2015.98,1,0,40,664,538,4,0,33,31,0,0,0,0,0,11
2015.98,1,0,50,268,112,3,0,17,15,0,0,0,0,0,3
2015.98,1,0,60,593,55,1,0,10,6,0,0,0,0,0,1
2015.98,1,0,70,657,15,0,0,15,3,0,0,0,0,0,0
2015.98,1,0,80,369,9,0,0,29,0,0,0,0,0,0,0
2015.98,1,0,90,68,1,0,0,5,0,0,0,0,0,0,0
2015.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2015.98,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,10,7,4,1,0,0,0,0,0,0,0,0,1
2016.48,11,0,20,11,8,0,0,0,0,0,0,0,0,0,1
2016.48,11,0,30,9,4,1,0,2,2,0,0,0,0,0,0
2016.48,11,0,40,3,2,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,10,4,2,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,20,14,9,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,30,10,7,0,0,1,1,0,0,0,0,0,0
2016.48,10,0,40,2,1,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,10,4,1,1,0,0,0,0,0,0,0,0,0
2016.48,9,0,20,16,10,0,0,0,0,0,0,0,0,0,1
2016.48,9,0,30,8,6,0,0,1,1,0,0,0,0,0,0
2016.48,9,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,10,11,4,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,20,14,6,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,30,5,3,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,10,0,0,1,0,0,0,0,0,0,0,0,1
2016.48,7,0,20,0,0,1,0,0,0,0,0,0,0,0,0
2016.48,7,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2016.48,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2016.48,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2016.48,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,40,0,0,0,0,1,1,0,0,0,0,0,0
2016.48,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2016.48,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,40,0,0,0,0,0,0,0,0,0,0,0,1
2016.48,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.48,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
