Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
134,340461476,1000,7565,0,197,7368,10217,10074,246962,345760,172880,2457,0,0,0,986,0,730,257,0,26535,0.0703325,0,0,0,7368,197,0,0,2418,39,0,200,0,676,0,0,0,0,0
135,340461476,1000,7480,0,223,7257,10284,10140,247213,358040,179020,2556,0,0,0,888,0,715,258,0,26351.4,0.0767439,0,0,0,7257,223,0,0,2507,49,0,227,0,791,0,0,0,0,0
136,340461476,1000,7535,0,231,7304,10265,10141,247350,369920,184960,2538,0,0,0,990,0,678,257,0,26279.5,0.0735991,0,0,0,7304,231,0,0,2484,54,0,234,0,798,0,0,0,0,0
137,340461476,1000,7590,0,247,7343,10287,10091,247503,349240,174620,2510,0,0,0,981,0,692,234,0,26189.2,0.071041,0,0,0,7343,247,0,0,2459,51,0,250,0,890,0,0,0,0,0
138,340461476,1000,7630,0,256,7374,10245,10202,247171,357280,178640,2554,0,0,0,1001,0,702,259,0,26581.6,0.074989,0,0,0,7374,256,0,0,2486,68,0,257,0,892,0,0,0,0,0
139,340461476,1000,7648,0,274,7374,10285,9982,247601,360320,180160,2552,0,0,0,990,0,750,222,0,26209.8,0.0743999,0,0,0,7374,274,0,0,2487,65,0,276,0,959,0,0,0,0,0
140,340461476,1000,7637,0,290,7347,10252,10120,247394,353800,176900,2563,0,0,0,963,0,711,263,0,26473,0.0727405,0,0,0,7347,290,0,0,2495,68,0,293,0,1019,0,0,0,0,0
141,340461476,1000,7591,0,301,7290,10257,10121,247836,354120,177060,2523,0,0,0,914,0,724,236,0,26085.1,0.0748248,0,0,0,7290,301,0,0,2461,62,0,306,0,1108,0,0,0,0,0
142,340461476,1000,7630,1,301,7328,10408,10010,247204,365480,182740,2534,0,0,0,996,0,739,218,0,26769.3,0.0736618,0,0,0,7328,301,1,0,2458,76,0,308,1,1114,9370,0,0,0,1
143,340461476,1000,7612,1,301,7310,10340,10057,247599,355360,177680,2540,0,0,0,982,0,738,262,0,26424.6,0.0732443,0,0,0,7310,301,1,0,2458,82,0,307,1,1106,9008,0,0,0,1
144,340461476,1000,7690,4,315,7371,10337,10047,247055,349440,174720,2517,1,0,0,1032,0,709,245,0,27017.1,0.0743602,1,1,0,7371,315,4,0,2440,76,1,323,4,1151,67658,0,0,0,4
145,340461476,1000,7604,9,301,7294,10355,10107,247404,363880,181940,2609,0,0,0,931,0,768,249,0,26714.9,0.0773155,0,0,0,7294,301,8,1,2528,81,0,308,9,1091,164024,0,0,1,8
146,340461476,1000,7540,11,307,7222,10343,10187,247393,359960,179980,2520,2,0,0,918,0,729,253,0,26770.9,0.0734167,2,2,0,7222,307,9,2,2454,64,2,315,11,1091,303002,0,0,5,6
147,340461476,1000,7525,12,309,7204,10333,10275,247788,347560,173780,2419,4,0,0,986,0,749,252,0,26419.4,0.074372,4,4,0,7204,309,10,2,2330,85,4,317,12,1149,305060,0,0,6,6
148,340461476,1000,7578,15,328,7235,10331,10225,248005,370800,185400,2633,4,0,0,1047,0,724,270,0,26244.3,0.0760139,4,4,0,7235,328,13,2,2556,73,4,335,15,1201,345111,0,0,9,6
149,340461476,1000,7615,21,323,7271,10305,10355,247441,352520,176260,2590,2,0,0,978,0,716,225,0,26848.6,0.0707774,2,2,0,7271,323,20,1,2505,83,2,331,22,1191,693811,0,0,12,10
150,340461476,1000,7603,26,322,7255,10342,10272,247927,339480,169740,2447,7,0,0,1005,0,741,276,0,26401.5,0.0761619,7,7,0,7255,322,25,1,2354,86,7,331,27,1199,883244,0,0,15,12
151,340461476,1000,7608,27,322,7259,10393,10133,248083,367240,183620,2628,9,0,0,976,0,696,275,0,26283,0.0777704,9,9,0,7259,322,26,1,2543,76,9,332,27,1196,790339,0,0,14,13
152,340461476,1000,7578,25,330,7223,10388,10284,247250,364760,182380,2601,6,0,0,962,0,729,263,0,27152.2,0.071569,6,6,0,7223,330,23,2,2510,85,6,340,25,1230,623165,0,0,12,13
153,340461476,1000,7640,26,324,7290,10519,10148,248146,333320,166660,2419,7,0,0,1045,0,726,257,0,26291,0.0744384,7,7,0,7290,324,24,2,2330,82,7,334,26,1183,657058,0,0,12,14
154,340461476,1000,7669,28,328,7313,10465,10244,247796,369040,184520,2663,11,0,0,968,0,689,250,0,26674.6,0.0788762,11,11,0,7313,328,25,3,2571,81,11,335,28,1196,651220,0,0,14,14
155,340461476,1000,7637,30,301,7306,10432,10340,247751,371120,185560,2612,9,0,0,942,0,705,269,0,26752,0.072281,9,9,0,7306,301,29,1,2526,77,9,305,31,1129,852558,0,0,15,16
156,340461476,1000,7694,28,285,7381,10446,10181,248059,339840,169920,2446,8,0,0,1019,0,710,252,0,26475.2,0.0720844,8,8,0,7381,285,27,1,2355,83,8,288,29,1064,818961,0,0,15,14
157,340461476,1000,7727,29,267,7431,10454,10206,247705,376840,188420,2703,12,0,0,1028,0,726,269,0,26859.3,0.0779049,12,12,0,7431,267,29,0,2601,90,12,269,30,1004,868494,0,0,16,14
158,340461476,1000,7727,28,249,7450,10526,10177,248221,362240,181120,2632,8,0,0,977,0,740,237,0,26372.3,0.071275,8,8,0,7450,249,28,0,2558,66,8,252,29,926,847896,0,0,14,15
159,340461476,1000,7771,25,239,7507,10511,10093,248142,343320,171660,2490,6,0,0,1041,0,744,253,0,26479.3,0.0728033,6,6,0,7507,239,25,0,2417,67,6,242,26,864,742771,0,0,15,11
160,340461476,1000,7668,26,220,7422,10511,10159,248077,377120,188560,2683,12,0,0,927,0,744,286,0,26571.2,0.077127,12,12,0,7422,220,26,0,2596,75,12,223,27,791,782137,0,0,16,11
161,340461476,1000,7669,31,192,7446,10500,10101,247861,367880,183940,2536,6,0,0,1000,0,739,260,0,26813.2,0.0704582,6,6,0,7446,192,31,0,2485,45,6,194,32,670,938148,0,0,17,15
162,340461476,1000,7717,39,166,7512,10490,10109,248391,347280,173640,2504,7,0,0,1014,0,709,257,0,26308.2,0.0728856,7,7,0,7512,166,38,1,2440,57,7,168,40,580,1146517,0,0,19,21
163,340461476,1000,7734,38,138,7558,10380,10264,247990,380880,190440,2690,17,0,0,980,0,679,284,0,26733.3,0.075755,17,17,0,7558,138,37,1,2611,62,17,140,39,481,1208728,0,0,17,22
164,340461476,1000,7750,37,125,7588,10428,10138,247899,358160,179080,2557,11,0,0,1011,0,742,253,0,26847.6,0.0701884,11,11,0,7588,125,37,0,2518,28,11,126,38,423,1186604,0,0,16,22
165,340461476,1000,7737,34,101,7602,10369,10219,248316,363800,181900,2607,9,0,0,978,0,703,288,0,26453.1,0.0749599,9,9,0,7602,101,34,0,2564,34,9,101,35,322,1175891,0,0,16,19
166,340461476,1000,7723,30,86,7607,10424,10217,248007,376880,188440,2624,14,0,0,975,0,735,254,0,26783.7,0.0727132,14,14,0,7607,86,30,0,2577,33,14,86,31,270,1058389,0,0,14,17
167,340461476,1000,7789,31,72,7686,10380,10282,247761,368400,184200,2575,9,0,0,1022,0,680,276,0,27050.5,0.0710669,9,9,0,7686,72,31,0,2543,23,9,72,32,229,996658,0,0,12,20
168,340461476,1000,7720,29,55,7636,10380,10404,248191,366360,183180,2652,7,0,0,931,0,726,274,0,26640.6,0.0734271,7,7,0,7636,55,29,0,2630,15,7,55,30,159,1001193,0,0,12,18
169,340461476,1000,7719,32,44,7643,10354,10333,248127,374880,187440,2590,12,0,0,1017,0,774,244,0,26724,0.0727171,12,12,0,7643,44,32,0,2556,22,12,44,33,130,1068041,0,0,15,18
170,340461476,1000,7771,33,32,7706,10328,10387,248208,361720,180860,2595,11,0,0,1014,0,717,245,0,26661.7,0.0712868,11,11,0,7706,32,33,0,2572,12,11,32,34,85,1067849,0,0,14,20
171,340461476,1000,7758,28,28,7702,10295,10269,248049,363280,181640,2605,3,0,0,1023,0,784,252,0,26838.7,0.073708,3,3,0,7702,28,28,0,2594,8,3,28,28,67,916503,0,0,13,15
172,340461476,1000,7764,28,24,7712,10355,10347,248187,361760,180880,2559,15,0,0,1051,0,792,253,0,26718,0.0738787,15,15,0,7712,24,28,0,2533,11,15,24,28,49,819517,0,0,15,13
173,340461476,1000,7836,28,24,7784,10362,10270,248242,364840,182420,2625,5,0,0,1050,0,715,263,0,26679.7,0.0738556,5,5,0,7784,24,28,0,2611,9,5,24,28,59,837712,0,0,16,12
174,340461476,1000,7837,26,21,7790,10421,10231,248393,369680,184840,2670,5,0,0,970,0,708,261,0,26544.8,0.0731272,5,5,0,7790,21,26,0,2662,3,5,21,26,59,732766,0,0,13,13
175,340461476,1000,7719,24,21,7674,10374,10385,248229,369440,184720,2591,14,0,0,943,0,769,292,0,26724.4,0.0718049,14,14,0,7674,21,24,0,2573,4,14,21,24,58,638371,0,0,11,13
176,340461476,1000,7803,24,25,7754,10469,10177,248324,369440,184720,2554,7,0,0,1032,0,703,245,0,26644.3,0.0723375,7,7,0,7754,25,24,0,2538,9,7,25,24,69,584520,0,0,12,12
177,340461476,1000,7839,24,44,7771,10474,10150,248597,376800,188400,2676,2,0,0,1003,0,715,252,0,26385.8,0.0721209,2,2,0,7771,44,24,0,2669,5,2,44,24,131,568056,0,0,12,12
178,340461476,1000,7860,22,74,7764,10462,10159,248784,372520,186260,2640,14,0,0,981,0,708,252,0,26212.7,0.070026,14,14,0,7764,74,22,0,2625,1,14,74,22,249,476556,0,0,10,12
179,340461476,1000,7832,18,98,7716,10483,10076,248239,366960,183480,2609,6,0,0,973,0,733,268,0,26771.1,0.0703659,6,6,0,7716,98,18,0,2593,10,6,98,18,307,316309,0,0,8,10
180,340461476,1000,7790,16,144,7630,10497,10017,248509,383800,191900,2688,2,0,0,974,0,725,291,0,26514.1,0.0729538,2,2,0,7630,144,16,0,2666,20,2,144,16,458,281358,0,0,6,10
181,340461476,1000,7713,16,194,7503,10411,9930,248673,368160,184080,2592,11,0,0,1003,0,797,283,0,26362.5,0.069083,11,11,0,7503,194,15,1,2552,29,11,197,16,665,254654,0,0,7,9
182,340461476,1000,7664,15,254,7395,10387,9872,248316,358480,179240,2568,2,0,0,955,0,765,239,0,26731.6,0.0716062,2,2,0,7395,254,14,1,2540,26,2,257,15,874,237789,0,0,7,8
183,340461476,1000,7644,15,319,7310,10394,10017,248306,366520,183260,2557,3,0,0,975,0,741,254,0,26753.2,0.0745692,3,3,0,7310,319,14,1,2507,47,3,323,15,1136,233640,0,0,8,7
184,340461476,1000,7590,14,391,7185,10362,10160,247795,355600,177800,2558,10,0,0,979,0,768,265,0,27275.3,0.0729923,10,10,0,7185,391,11,3,2480,68,10,401,14,1387,215237,0,0,7,7
185,340461476,1000,7578,13,489,7076,10242,10218,248627,362000,181000,2562,2,0,0,911,0,656,267,0,26454.1,0.0767022,2,2,0,7076,489,11,2,2479,81,2,506,13,1763,197606,0,0,7,6
186,340461476,1000,7549,12,577,6960,10283,10214,248115,361720,180860,2530,1,0,0,953,0,741,241,0,26976.5,0.0730776,1,1,0,6960,577,10,2,2420,109,1,597,12,2136,182292,0,0,6,6
187,340461476,1000,7600,10,688,6902,10287,10172,248212,354120,177060,2513,7,0,0,1003,0,702,250,0,26889.5,0.0745783,7,7,0,6902,688,9,1,2391,115,7,719,10,2518,144732,0,0,6,4
188,340461476,1000,7647,8,784,6855,10385,10087,248850,367160,183580,2645,2,0,0,1007,0,691,269,0,26261.1,0.0759332,2,2,0,6855,784,7,1,2482,161,2,826,8,2890,113263,0,0,4,4
189,340461476,1000,7599,9,882,6708,10428,10097,248364,345160,172580,2550,1,0,0,955,0,756,247,0,26756.4,0.071525,1,1,0,6708,882,8,1,2380,169,1,943,9,3200,137431,0,0,4,5
190,340461476,1000,7626,7,984,6635,10418,10068,248324,350360,175180,2524,4,0,0,990,0,709,254,0,26805.4,0.0775189,4,4,0,6635,984,5,2,2321,199,4,1060,7,3590,104459,0,0,3,4
191,340461476,1000,7581,8,1113,6460,10389,10143,248636,355280,177640,2593,2,0,0,957,0,723,279,0,26502,0.0765082,2,2,0,6460,1113,5,3,2372,219,2,1208,8,4035,110535,0,0,4,4
192,340461476,1000,7579,6,1228,6345,10391,10261,248270,347520,173760,2519,1,0,0,966,0,714,254,0,26876.4,0.0745948,1,1,0,6345,1228,3,3,2246,272,1,1347,6,4451,72924,0,0,3,3
193,340461476,1000,7599,5,1330,6264,10398,10266,248919,345520,172760,2530,4,0,0,984,0,699,265,0,26235.4,0.0773376,4,4,0,6264,1330,3,2,2266,260,4,1464,5,4835,135433,0,0,3,2
194,340461476,1000,7619,9,1462,6148,10411,10352,248076,355640,177820,2599,1,0,0,1011,0,725,266,0,27086.2,0.0759302,1,1,0,6148,1462,5,4,2268,330,1,1649,9,5378,199886,0,0,4,5
195,340461476,1000,7647,10,1569,6068,10421,10294,248269,341960,170980,2574,2,0,0,997,0,702,267,0,26900.6,0.0761617,2,2,0,6068,1569,6,4,2225,347,2,1808,10,5998,219125,0,0,5,5
196,340461476,1000,7633,14,1671,5948,10444,10224,249086,337680,168840,2524,5,0,0,982,0,766,230,0,26090.8,0.078666,5,5,0,5948,1671,10,4,2173,346,5,1945,14,6347,452655,0,0,9,5
197,340461476,1000,7638,20,1778,5840,10418,10176,248591,350080,175040,2589,1,0,0,982,0,735,242,0,26592.8,0.0772649,1,1,0,5840,1778,13,7,2137,451,1,2112,20,6765,721459,0,0,13,7
198,340461476,1000,7639,31,1827,5781,10452,10053,248582,336400,168200,2536,8,0,0,999,0,732,266,0,26608.4,0.0759619,8,8,0,5781,1827,17,14,2097,431,8,2214,31,7007,1052724,0,0,20,11
199,340461476,1000,7677,38,1897,5742,10402,10090,248504,337880,168940,2537,7,0,0,1006,0,718,250,0,26692.9,0.0790976,7,7,0,5742,1897,18,20,2084,446,7,2349,38,7432,1231574,0,0,22,16
200,340461476,1000,7715,43,1965,5707,10398,10154,248460,353720,176860,2656,9,0,0,1010,0,718,254,0,26743.1,0.0790011,9,9,0,5707,1965,22,21,2165,482,9,2439,43,7819,1379839,0,0,21,22
201,340461476,1000,7665,53,2081,5531,10420,10135,248466,335720,167860,2578,16,0,0,991,0,758,283,0,26743.1,0.0756053,16,16,0,5531,2081,25,28,2112,450,16,2607,53,8305,1810545,0,0,22,31
202,340461476,1000,7600,68,2100,5432,10427,10152,248693,338000,169000,2559,14,0,0,939,0,729,275,0,26521.9,0.0796589,14,14,0,5432,2100,36,32,2045,500,14,2675,69,8559,2353503,0,0,29,39
203,340461476,1000,7663,79,2193,5391,10422,10286,248488,351320,175660,2602,19,0,0,1000,0,700,237,0,26732.4,0.0784671,19,19,0,5391,2193,43,36,2026,557,19,2847,83,9007,2750715,0,0,38,44
204,340461476,1000,7605,78,2279,5248,10403,10211,248591,338280,169140,2566,22,0,0,928,0,712,274,0,26634.8,0.0760914,22,22,0,5248,2279,36,42,2019,525,22,3014,87,9617,2605535,0,0,45,38
205,340461476,1000,7637,88,2330,5219,10420,10261,248850,331360,165680,2502,21,0,0,1016,0,728,256,0,26381,0.078736,21,21,0,5219,2330,39,49,1935,546,21,3135,99,9968,3121663,0,0,50,44
206,340461476,1000,7573,96,2372,5105,10461,10316,248668,352720,176360,2644,24,0,0,955,0,711,308,0,26567.9,0.0796142,24,24,0,5105,2372,42,54,1992,628,24,3249,107,10228,3366695,0,0,56,45
207,340461476,1000,7612,108,2408,5096,10534,10360,248293,336800,168400,2529,28,0,0,1009,0,727,243,0,26947.8,0.075323,28,28,0,5096,2408,46,62,1915,586,28,3301,119,10372,3811768,0,0,59,53
208,340461476,1000,7684,123,2425,5136,10486,10325,248566,331240,165620,2551,34,0,0,1019,0,700,247,0,26679.4,0.0800111,34,34,0,5136,2425,50,73,1910,607,34,3377,132,10537,4299767,0,0,66,60
209,340461476,1000,7643,142,2434,5067,10536,10211,248480,344120,172060,2625,36,0,0,963,0,717,287,0,26769.8,0.0805439,36,36,0,5067,2434,55,87,1951,638,36,3461,168,10921,4597722,0,0,81,72
210,340461476,1000,7639,160,2455,5024,10517,10302,248363,336720,168360,2573,36,0,0,964,0,707,261,0,26891.2,0.0777922,36,36,0,5024,2455,59,101,1915,622,36,3531,199,11241,5225626,0,0,97,81
211,340461476,1000,7648,173,2435,5040,10572,10183,248521,331360,165680,2521,58,0,0,1016,0,745,262,0,26737.3,0.0798621,58,58,0,5040,2435,65,108,1864,599,58,3507,224,11210,5586525,0,0,107,93
212,340461476,1000,7677,183,2454,5040,10519,10210,248829,342880,171440,2629,47,0,0,984,0,709,246,0,26433.3,0.0806896,47,47,0,5040,2454,71,112,1928,654,47,3568,237,11318,5854957,0,0,114,97
213,340461476,1000,7639,208,2437,4994,10547,10301,248571,336720,168360,2541,53,0,0,972,0,735,275,0,26695.2,0.077092,53,53,0,4994,2437,76,132,1865,623,53,3552,276,11256,6832402,0,0,134,103
214,340461476,1000,7696,211,2412,5073,10522,10337,248810,331560,165780,2486,63,0,0,1024,0,710,257,0,26459.9,0.07928,63,63,0,5073,2412,72,139,1823,600,63,3535,279,11278,7146949,0,0,134,106
215,340461476,1000,7700,227,2394,5079,10494,10297,248787,348960,174480,2673,69,0,0,1010,0,749,257,0,26486.4,0.0798042,69,69,0,5079,2394,80,147,1974,630,69,3511,308,11150,7703835,0,0,139,117
216,340461476,1000,7653,237,2352,5064,10597,10116,248960,334800,167400,2580,64,0,0,981,0,747,281,0,26316.9,0.0759011,64,64,0,5064,2352,86,151,1892,624,64,3466,326,10867,8078636,0,0,143,122
217,340461476,1000,7716,262,2341,5113,10652,10063,249007,333240,166620,2557,77,0,0,1014,0,706,245,0,26273.2,0.0786048,77,77,0,5113,2341,95,167,1888,592,77,3465,351,10836,8736847,0,0,154,135
218,340461476,1000,7677,280,2301,5096,10549,10124,248697,352080,176040,2640,74,0,0,971,0,742,268,0,26586.4,0.0788416,74,74,0,5096,2301,102,178,1929,637,74,3420,398,10661,9123947,0,0,163,153
219,340461476,1000,7679,280,2263,5136,10512,10131,248748,335600,167800,2559,74,0,0,976,0,719,255,0,26538.5,0.0755124,74,74,0,5136,2263,109,171,1893,592,74,3366,412,10551,9403415,0,0,164,154
220,340461476,1000,7661,274,2181,5206,10404,10145,248811,332600,166300,2525,103,0,0,969,0,715,272,0,26478.5,0.0790778,103,103,0,5206,2181,111,163,1877,545,103,3247,410,10177,9314970,0,0,160,152
221,340461476,1000,7628,282,2108,5238,10379,10216,248454,353280,176640,2648,79,0,0,980,0,733,280,0,26838.3,0.0796105,79,79,0,5238,2108,115,167,1944,625,79,3162,417,9889,10057510,0,0,172,154
222,340461476,1000,7612,299,2009,5304,10425,10143,248888,336120,168060,2565,71,0,0,1014,0,764,266,0,26407.1,0.075969,71,71,0,5304,2009,119,180,1945,549,71,3021,448,9487,11056084,0,0,176,173
223,340461476,1000,7543,307,1963,5273,10423,10141,248766,329480,164740,2516,97,0,0,940,0,733,276,0,26531.8,0.0785646,97,97,0,5273,1963,122,185,1927,492,97,2917,468,9179,11282711,0,0,171,181
224,340461476,1000,7566,294,1897,5375,10443,10092,248848,349160,174580,2570,99,0,0,1001,0,710,268,0,26452.3,0.0805262,99,99,0,5375,1897,122,172,1928,543,99,2797,465,8846,10918035,0,0,173,175
225,340461476,1000,7559,300,1864,5395,10483,10122,249009,340320,170160,2581,74,0,0,953,0,700,260,0,26293.8,0.0757599,74,74,0,5395,1864,130,170,1992,515,74,2693,511,8492,11820684,0,0,189,179
226,340461476,1000,7581,295,1836,5450,10381,10197,248745,330040,165020,2491,86,0,0,973,0,700,251,0,26560.2,0.077262,86,86,0,5450,1836,131,164,1948,457,86,2611,514,8194,11415264,0,0,185,179
227,340461476,1000,7593,289,1729,5575,10429,10264,248527,347800,173900,2615,96,0,0,968,0,721,235,0,26780.5,0.0804758,96,96,0,5575,1729,133,156,2023,496,96,2471,512,7877,11157954,0,0,181,175
228,340461476,1000,7610,297,1703,5610,10414,10278,248624,343120,171560,2561,74,0,0,970,0,721,232,0,26685.8,0.0769998,74,74,0,5610,1703,136,161,2029,458,74,2426,497,7777,11282813,0,0,182,184
229,340461476,1000,7606,293,1600,5713,10323,10262,248846,326720,163360,2466,93,0,0,1001,0,764,241,0,26465.9,0.0777738,93,93,0,5713,1600,142,151,1952,421,93,2275,510,7264,10904978,0,0,181,186
230,340461476,1000,7616,284,1611,5721,10329,10343,248428,350600,175300,2616,104,0,0,995,0,703,282,0,26886,0.0810049,104,104,0,5721,1611,144,140,2082,430,104,2246,518,7194,10703497,0,0,180,182
231,340461476,1000,7642,294,1587,5761,10342,10399,248540,343960,171980,2584,83,0,0,1021,0,715,280,0,26776,0.0766856,83,83,0,5761,1587,149,145,2076,425,83,2226,539,7003,10830474,0,0,183,186
232,340461476,1000,7647,283,1615,5749,10397,10461,248702,333400,166700,2564,72,0,0,964,0,729,230,0,26615.9,0.0778462,72,72,0,5749,1615,148,135,2097,395,72,2234,531,7074,10327047,0,0,178,182
233,340461476,1000,7643,278,1613,5752,10437,10428,248517,349720,174860,2563,91,0,0,988,0,743,249,0,26802.7,0.0798317,91,91,0,5752,1613,138,140,2073,399,91,2220,532,6917,10128041,0,0,169,188
234,340461476,1000,7688,271,1634,5783,10488,10310,248803,341680,170840,2537,80,0,0,1037,0,730,262,0,26518.5,0.0766405,80,80,0,5783,1634,144,127,2060,397,80,2252,462,6928,9639958,0,0,160,174
235,340461476,1000,7738,269,1679,5790,10421,10173,248888,346360,173180,2628,73,0,0,1069,0,748,271,0,26435.2,0.0776121,73,73,0,5790,1679,141,128,2130,425,73,2363,448,7093,9422713,0,0,156,174
236,340461476,1000,7689,254,1736,5699,10439,10216,248629,345680,172840,2639,91,0,0,995,0,743,301,0,26695.9,0.076323,91,91,0,5699,1736,138,116,2139,409,91,2437,437,7334,8768281,0,0,152,163
237,340461476,1000,7662,248,1836,5578,10441,10231,248984,337760,168880,2536,72,0,0,976,0,749,254,0,26342.5,0.0772271,72,72,0,5578,1836,131,117,2032,432,72,2590,433,7721,8681173,0,0,151,161
238,340461476,1000,7697,234,1969,5494,10476,10381,248658,350680,175340,2587,65,0,0,976,0,697,244,0,26670,0.0779917,65,65,0,5494,1969,128,106,2062,460,65,2805,392,8186,8549588,0,0,141,147
239,340461476,1000,7611,226,2115,5270,10367,10435,248954,349800,174900,2595,86,0,0,936,0,755,267,0,26375.5,0.0760522,86,86,0,5270,2115,110,116,2079,430,86,3064,377,8745,8138590,0,0,138,145
240,340461476,1000,7643,214,2315,5114,10341,10339,248586,337840,168920,2512,56,0,0,990,0,704,254,0,26744.9,0.0754016,56,56,0,5114,2315,94,120,1942,514,56,3423,341,9813,7507701,0,0,131,132
241,340461476,1000,7681,206,2507,4968,10338,10185,248686,348400,174200,2623,60,0,0,1019,0,721,260,0,26646.3,0.0791644,60,60,0,4968,2507,87,119,2012,551,60,3815,333,10747,7209443,0,0,126,130
242,340461476,1000,7705,198,2715,4792,10326,10054,248892,342120,171060,2615,65,0,0,1016,0,711,281,0,26441.6,0.0764819,65,65,0,4792,2715,76,122,1989,561,65,4226,320,11704,7003236,0,0,126,121
243,340461476,1000,7723,179,2955,4589,10304,9934,248745,323640,161820,2521,53,0,0,1027,0,735,274,0,26589.9,0.0772876,53,53,0,4589,2955,70,109,1840,628,53,4667,283,12894,6387691,0,0,112,113
244,340461476,1000,7621,172,3228,4221,10313,10027,248428,343360,171680,2626,54,0,0,922,0,774,250,0,26908.2,0.0821589,54,54,0,4221,3228,60,112,1866,706,54,5256,289,14264,5819000,0,0,109,111
245,340461476,1000,7561,178,3432,3951,10249,10065,248524,333160,166580,2521,47,0,0,946,0,751,255,0,26813.3,0.0783672,47,47,0,3951,3432,60,118,1713,761,47,5853,297,15437,6067238,0,0,114,110
246,340461476,1000,7547,167,3596,3784,10260,10124,248854,313120,156560,2428,53,0,0,975,0,733,256,0,26484.5,0.0804819,53,53,0,3784,3596,48,119,1600,775,53,6404,260,16578,5656220,0,0,105,97
247,340461476,1000,7493,160,3757,3576,10173,10179,248697,335520,167760,2627,60,0,0,998,0,766,286,0,26642.6,0.0845826,60,60,0,3576,3757,43,117,1662,905,60,7009,260,18044,5679311,0,0,102,94
248,340461476,1000,7580,180,3970,3430,10190,10058,248841,313200,156600,2540,42,0,0,1018,0,685,246,0,26499.7,0.0794069,42,42,0,3430,3970,41,139,1610,888,42,7749,303,19814,6491646,0,0,116,109
249,340461476,1000,7589,193,4212,3184,10199,10007,248678,305560,152780,2516,50,0,0,981,0,705,267,0,26663.7,0.0846094,50,50,0,3184,4212,37,156,1535,931,50,8620,327,21460,6921114,0,0,129,111
250,340461476,1000,7598,198,4394,3006,10171,10113,248940,325240,162620,2615,68,0,0,957,0,686,262,0,26402.7,0.0872617,68,68,0,3006,4394,30,168,1493,1054,68,9550,332,23239,6724009,0,0,131,110
251,340461476,1000,7558,210,4542,2806,10213,10126,248868,314240,157120,2551,47,0,0,968,0,729,279,0,26475.7,0.0811791,47,47,0,2806,4542,32,178,1429,1075,47,10329,384,24566,7272656,0,0,144,111
252,340461476,1000,7567,207,4648,2712,10187,10199,249076,307640,153820,2525,59,0,0,965,0,701,255,0,26268.6,0.084253,59,59,0,2712,4648,20,187,1323,1143,59,11157,399,25948,7096661,0,0,144,116
253,340461476,1000,7576,226,4756,2594,10165,10246,248298,321640,160820,2584,70,0,0,998,0,726,263,0,27047.4,0.0853873,70,70,0,2594,4756,16,210,1307,1207,70,12079,411,27325,7488207,0,0,158,127
254,340461476,1000,7620,246,4853,2521,10120,10262,248862,303480,151740,2499,54,0,0,1026,0,718,264,0,26484.3,0.0840923,54,54,0,2521,4853,14,232,1275,1170,54,13034,463,28580,8373524,0,0,167,138
255,340461476,1000,7564,243,4970,2351,10127,10231,248674,300000,150000,2508,67,0,0,948,0,754,250,0,26673.1,0.0872686,67,67,0,2351,4970,9,234,1261,1180,67,13758,487,29727,8532339,0,0,175,134
256,340461476,1000,7549,249,5016,2284,10149,10243,248971,315240,157620,2596,85,0,0,989,0,738,266,0,26376.9,0.0889103,85,85,0,2284,5016,8,241,1199,1312,85,14657,505,30959,8917254,0,0,164,148
257,340461476,1000,7595,291,5095,2209,10201,10174,248663,297800,148900,2531,72,0,0,1014,0,717,251,0,26685.7,0.0836724,72,72,0,2209,5095,7,284,1225,1234,72,15494,631,32240,10897097,0,0,202,169
258,340461476,1000,7571,311,5170,2090,10277,10073,249015,303160,151580,2556,74,0,0,958,0,705,277,0,26334.4,0.0896093,74,74,0,2090,5170,7,304,1192,1290,74,16522,715,33567,12088398,0,0,218,189
259,340461476,1000,7644,323,5255,2066,10292,10108,248396,315280,157640,2600,105,0,0,1012,0,694,245,0,26954.1,0.0868664,105,105,0,2066,5255,2,321,1169,1326,105,17538,755,35073,12312931,0,0,235,199
260,340461476,1000,7557,344,5208,2005,10332,10084,248832,300440,150220,2547,90,0,0,978,0,785,280,0,26518.8,0.0854927,90,90,0,2005,5208,4,340,1162,1295,90,18116,848,35455,12962993,0,0,256,230
