Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
209,1,b0,97157,14534,6.64552
209,1,b1,6282,929,6.50592
209,1,a0.b0,97140,14532,6.64575
209,1,a1.b1,5827,856,6.56075
210,1,X,97199,14706,6.74534
210,1,Y,0,0,0
210,1,a0,97067,14690,6.74139
210,1,a1,6594,983,6.9705
210,1,b0,97078,14688,6.74122
210,1,b1,6451,970,7.0732
210,1,a0.b0,97056,14687,6.74106
210,1,a1.b1,5987,893,7.04255
211,1,X,97267,14470,6.62239
211,1,Y,0,0,0
211,1,a0,97137,14448,6.62555
211,1,a1,6612,1019,6.70069
211,1,b0,97151,14449,6.62593
211,1,b1,6417,1018,6.66699
211,1,a0.b0,97126,14446,6.62585
211,1,a1.b1,5953,952,6.66176
212,1,X,97200,14709,6.60106
212,1,Y,0,0,0
212,1,a0,97070,14693,6.60117
212,1,a1,6581,1016,6.43602
212,1,b0,97087,14694,6.60147
212,1,b1,6363,976,6.43545
212,1,a0.b0,97059,14692,6.60155
212,1,a1.b1,5897,918,6.46187
213,1,X,97068,14523,6.66935
213,1,Y,0,0,0
213,1,a0,96933,14499,6.66653
213,1,a1,6817,989,6.38119
213,1,b0,96950,14504,6.66651
213,1,b1,6610,969,6.38803
213,1,a0.b0,96919,14499,6.66653
213,1,a1.b1,6102,892,6.36659
214,1,X,96891,14693,6.69115
214,1,Y,0,0,0
214,1,a0,96749,14674,6.69436
214,1,a1,6924,1052,6.48479
214,1,b0,96764,14678,6.69267
214,1,b1,6693,1030,6.38447
214,1,a0.b0,96733,14671,6.69464
214,1,a1.b1,6185,948,6.50949
215,1,X,97210,14301,6.65324
215,1,Y,0,0,0
215,1,a0,97054,14287,6.65318
215,1,a1,7053,1016,6.37992
215,1,b0,97072,14288,6.65328
215,1,b1,6773,996,6.39458
215,1,a0.b0,97038,14285,6.6539
215,1,a1.b1,6253,920,6.3837
216,1,X,97364,14617,6.64083
216,1,Y,0,0,0
216,1,a0,97206,14589,6.6437
216,1,a1,7442,1038,6.30636
216,1,b0,97222,14593,6.64264
216,1,b1,7120,1004,6.26195
216,1,a0.b0,97184,14588,6.64409
216,1,a1.b1,6575,931,6.30183
217,1,X,97375,14504,6.55061
217,1,Y,0,0,0
217,1,a0,97223,14474,6.55085
217,1,a1,7641,1161,6.04651
217,1,b0,97239,14473,6.55123
217,1,b1,7307,1117,6.29006
217,1,a0.b0,97198,14471,6.552
217,1,a1.b1,6736,1034,6.27853
218,1,X,97511,14556,6.68996
218,1,Y,0,0,0
218,1,a0,97326,14536,6.68898
218,1,a1,7943,1097,6.13491
218,1,b0,97353,14536,6.69063
218,1,b1,7608,1048,6.08397
218,1,a0.b0,97300,14532,6.68993
218,1,a1.b1,7004,967,6.1303
219,1,X,97338,14648,6.659
219,1,Y,0,0,0
219,1,a0,97143,14612,6.66247
219,1,a1,8347,1209,5.94872
219,1,b0,97157,14619,6.66003
219,1,b1,7971,1153,5.80399
219,1,a0.b0,97103,14612,6.66247
219,1,a1.b1,7337,1063,5.91063
220,1,X,97615,14519,6.75253
220,1,Y,0,0,0
220,1,a0,97401,14495,6.75585
220,1,a1,8594,1291,5.94655
220,1,b0,97416,14495,6.75792
220,1,b1,8237,1223,6
220,1,a0.b0,97360,14489,6.75802
220,1,a1.b1,7575,1126,6.04263
221,1,X,97506,14616,6.63478
221,1,Y,0,0,0
221,1,a0,97267,14579,6.63893
221,1,a1,8894,1302,5.55914
221,1,b0,97289,14584,6.64063
221,1,b1,8518,1248,5.6234
221,1,a0.b0,97221,14573,6.64071
221,1,a1.b1,7839,1143,5.59143
222,1,X,97275,14817,6.64952
222,1,Y,0,0,0
222,1,a0,97045,14775,6.65563
222,1,a1,9390,1273,5.49332
222,1,b0,97052,14780,6.65413
222,1,b1,8975,1239,5.63196
222,1,a0.b0,96990,14768,6.65554
222,1,a1.b1,8258,1132,5.55654
223,1,X,97365,14596,6.68382
223,1,Y,0,0,0
223,1,a0,97109,14569,6.6901
223,1,a1,9652,1392,5.73635
223,1,b0,97119,14570,6.68902
223,1,b1,9174,1332,5.76652
223,1,a0.b0,97051,14564,6.69047
223,1,a1.b1,8461,1212,5.77558
224,1,X,97304,14613,6.61151
224,1,Y,0,0,0
224,1,a0,97035,14576,6.61546
224,1,a1,9946,1435,5.5115
224,1,b0,97045,14576,6.61629
224,1,b1,9451,1379,5.62437
224,1,a0.b0,96976,14566,6.61726
224,1,a1.b1,8716,1269,5.5855
225,1,X,97044,14718,6.68956
225,1,Y,0,0,0
225,1,a0,96774,14677,6.69204
225,1,a1,10234,1473,5.71012
225,1,b0,96778,14676,6.69106
225,1,b1,9741,1392,5.69325
225,1,a0.b0,96711,14666,6.69255
225,1,a1.b1,8976,1287,5.7366
226,1,X,96973,14549,6.71221
226,1,Y,0,0,0
226,1,a0,96686,14504,6.71739
226,1,a1,10387,1540,5.8
226,1,b0,96700,14503,6.7184
226,1,b1,9863,1469,5.78489
226,1,a0.b0,96628,14493,6.71966
226,1,a1.b1,9086,1354,5.85081
227,1,X,97033,14375,6.65433
227,1,Y,0,0,0
227,1,a0,96742,14331,6.66067
227,1,a1,10610,1501,5.83411
227,1,b0,96751,14331,6.66067
227,1,b1,10099,1423,5.79058
227,1,a0.b0,96682,14319,6.66297
227,1,a1.b1,9282,1307,5.79342
228,1,X,96923,14599,6.76882
228,1,Y,0,0,0
228,1,a0,96618,14561,6.76986
228,1,a1,10772,1589,5.88232
228,1,b0,96626,14563,6.77106
228,1,b1,10267,1522,5.82852
228,1,a0.b0,96558,14551,6.77122
228,1,a1.b1,9404,1397,5.87545
229,1,X,96918,14602,6.64464
229,1,Y,0,0,0
229,1,a0,96617,14555,6.65009
229,1,a1,10970,1605,5.95701
229,1,b0,96623,14556,6.64915
229,1,b1,10429,1541,5.9416
229,1,a0.b0,96557,14543,6.64918
229,1,a1.b1,9549,1415,6.01343
230,1,X,96976,14415,6.63198
230,1,Y,0,0,0
230,1,a0,96661,14368,6.63516
230,1,a1,11155,1622,5.86806
230,1,b0,96668,14368,6.63628
230,1,b1,10616,1509,5.81511
230,1,a0.b0,96598,14360,6.63621
230,1,a1.b1,9724,1392,5.82471
231,1,X,97053,14553,6.65952
231,1,Y,0,0,0
231,1,a0,96719,14516,6.66044
231,1,a1,11278,1667,5.89022
231,1,b0,96730,14521,6.6618
231,1,b1,10740,1591,5.95475
231,1,a0.b0,96653,14511,6.66081
231,1,a1.b1,9839,1448,5.96547
232,1,X,96999,14702,6.70235
232,1,Y,0,0,0
232,1,a0,96654,14649,6.70551
232,1,a1,11456,1599,6.09318
232,1,b0,96673,14654,6.70629
232,1,b1,10883,1553,6.12621
232,1,a0.b0,96587,14637,6.70629
232,1,a1.b1,9964,1430,6.15874
233,1,X,96982,14593,6.68615
233,1,Y,0,0,0
233,1,a0,96632,14535,6.68882
233,1,a1,11713,1683,6.23113
233,1,b0,96650,14540,6.6859
233,1,b1,11163,1585,6.3571
233,1,a0.b0,96561,14527,6.68824
233,1,a1.b1,10228,1458,6.31276
234,1,X,97182,14559,6.68473
234,1,Y,0,0,0
234,1,a0,96814,14506,6.68744
234,1,a1,11741,1771,6.179
234,1,b0,96828,14512,6.68647
234,1,b1,11182,1691,6.14429
234,1,a0.b0,96744,14496,6.68909
234,1,a1.b1,10204,1551,6.17215
235,1,X,96896,14624,6.62322
235,1,Y,0,0,0
235,1,a0,96536,14574,6.62701
235,1,a1,11704,1766,6.05209
235,1,b0,96560,14570,6.62382
235,1,b1,11185,1637,6.02688
235,1,a0.b0,96469,14561,6.62523
235,1,a1.b1,10177,1520,6.05
236,1,X,96964,14515,6.74819
236,1,Y,0,0,0
236,1,a0,96581,14463,6.74729
236,1,a1,11831,1751,6.4329
236,1,b0,96608,14464,6.75124
236,1,b1,11320,1671,6.46798
236,1,a0.b0,96513,14450,6.74976
236,1,a1.b1,10309,1515,6.48911
237,1,X,96931,14616,6.63451
237,1,Y,0,0,0
237,1,a0,96529,14553,6.6398
237,1,a1,11960,1804,6.32927
237,1,b0,96556,14558,6.63793
237,1,b1,11383,1735,6.18732
237,1,a0.b0,96458,14544,6.63882
237,1,a1.b1,10398,1574,6.26112
238,1,X,96606,14535,6.62718
238,1,Y,0,0,0
238,1,a0,96200,14479,6.62787
238,1,a1,11909,1853,6.34269
238,1,b0,96231,14481,6.63
238,1,b1,11281,1794,6.45262
238,1,a0.b0,96125,14468,6.63029
238,1,a1.b1,10326,1630,6.44233
239,1,X,96570,14482,6.641
239,1,Y,0,0,0
239,1,a0,96157,14417,6.64278
239,1,a1,12136,1751,6.56196
239,1,b0,96187,14429,6.64204
239,1,b1,11473,1651,6.46093
239,1,a0.b0,96080,14410,6.64421
239,1,a1.b1,10486,1516,6.48813
240,1,X,96744,14293,6.73616
240,1,Y,0,0,0
240,1,a0,96307,14242,6.74077
240,1,a1,12330,1778,6.35771
240,1,b0,96340,14239,6.74106
240,1,b1,11651,1670,6.31497
240,1,a0.b0,96223,14230,6.74223
240,1,a1.b1,10655,1528,6.31348
241,1,X,96593,14718,6.64927
241,1,Y,0,0,0
241,1,a0,96147,14659,6.65455
241,1,a1,12422,1821,6.20209
241,1,b0,96180,14669,6.65287
241,1,b1,11637,1738,6.22727
241,1,a0.b0,96060,14652,6.65465
241,1,a1.b1,10668,1580,6.17785
242,1,X,96699,14488,6.65123
242,1,Y,0,0,0
242,1,a0,96261,14415,6.65716
242,1,a1,12803,1824,6.40077
242,1,b0,96293,14422,6.65934
242,1,b1,11964,1720,6.60988
242,1,a0.b0,96176,14403,6.65917
242,1,a1.b1,10970,1584,6.47412
243,1,X,96948,14417,6.68274
243,1,Y,0,0,0
243,1,a0,96481,14350,6.6878
243,1,a1,12954,1924,6.35031
243,1,b0,96520,14365,6.68347
243,1,b1,12155,1776,6.43975
243,1,a0.b0,96399,14339,6.68624
243,1,a1.b1,11109,1642,6.48965
244,1,X,97030,14497,6.66834
244,1,Y,0,0,0
244,1,a0,96545,14432,6.67212
244,1,a1,13127,1893,6.299
244,1,b0,96580,14441,6.66976
244,1,b1,12302,1794,6.21182
244,1,a0.b0,96458,14422,6.67251
244,1,a1.b1,11248,1629,6.2523
245,1,X,97356,14444,6.61236
245,1,Y,0,0,0
245,1,a0,96867,14374,6.61375
245,1,a1,13527,1948,6.39322
245,1,b0,96913,14380,6.6137
245,1,b1,12683,1838,6.42165
245,1,a0.b0,96781,14360,6.61295
245,1,a1.b1,11599,1683,6.42721
246,1,X,97263,14370,6.6682
246,1,Y,0,0,0
246,1,a0,96748,14298,6.67303
246,1,a1,13740,1998,6.11311
246,1,b0,96795,14306,6.67098
246,1,b1,12937,1841,6.25312
246,1,a0.b0,96661,14285,6.6742
246,1,a1.b1,11778,1707,6.18805
247,1,X,97331,14416,6.74452
247,1,Y,0,0,0
247,1,a0,96808,14335,6.74642
247,1,a1,14013,2040,6.46373
247,1,b0,96855,14339,6.74503
247,1,b1,13131,1942,6.43254
247,1,a0.b0,96722,14318,6.74738
247,1,a1.b1,11977,1753,6.45693
248,1,X,97575,14524,6.76088
248,1,Y,0,0,0
248,1,a0,97032,14449,6.76656
248,1,a1,14518,2071,5.94061
248,1,b0,97068,14464,6.76452
248,1,b1,13663,1927,5.93825
248,1,a0.b0,96938,14438,6.76631
248,1,a1.b1,12441,1761,5.94094
249,1,X,97541,14672,6.70031
249,1,Y,0,0,0
249,1,a0,96956,14592,6.70977
249,1,a1,14793,2250,6.14711
249,1,b0,96991,14598,6.70619
249,1,b1,13857,2133,6.18753
249,1,a0.b0,96857,14577,6.70927
249,1,a1.b1,12636,1948,6.17967
250,1,X,97583,14662,6.65789
250,1,Y,0,0,0
250,1,a0,96968,14567,6.66095
250,1,a1,15171,2206,6.04306
250,1,b0,97000,14577,6.66001
250,1,b1,14150,2091,6.1186
250,1,a0.b0,96856,14555,6.66087
250,1,a1.b1,12903,1906,6.11857
251,1,X,97493,14793,6.58886
251,1,Y,0,0,0
251,1,a0,96850,14683,6.59913
251,1,a1,15673,2324,5.95697
251,1,b0,96898,14685,6.59557
251,1,b1,14609,2169,5.98663
251,1,a0.b0,96741,14663,6.59844
251,1,a1.b1,13330,1990,6.01709
252,1,X,97566,14518,6.73977
252,1,Y,0,0,0
252,1,a0,96871,14411,6.75706
252,1,a1,16046,2388,6.09883
252,1,b0,96929,14423,6.75317
252,1,b1,14926,2212,6.12975
252,1,a0.b0,96757,14395,6.75867
252,1,a1.b1,13612,2039,6.10986
253,1,X,97150,14904,6.60353
253,1,Y,0,0,0
253,1,a0,96449,14769,6.61087
253,1,a1,16392,2414,5.70878
253,1,b0,96521,14783,6.61016
253,1,b1,15217,2251,5.69214
253,1,a0.b0,96329,14755,6.6103
253,1,a1.b1,13890,2037,5.70741
254,1,X,96978,14592,6.64974
254,1,Y,0,0,0
254,1,a0,96206,14487,6.66121
254,1,a1,16952,2416,5.83402
254,1,b0,96313,14501,6.65478
254,1,b1,15713,2223,5.87269
254,1,a0.b0,96086,14471,6.66112
254,1,a1.b1,14352,2044,5.83611
255,1,X,97276,14490,6.62236
255,1,Y,0,0,0
255,1,a0,96477,14370,6.6396
255,1,a1,17404,2506,5.83679
255,1,b0,96585,14387,6.63794
255,1,b1,16137,2286,5.97813
255,1,a0.b0,96346,14356,6.64133
255,1,a1.b1,14723,2107,5.93071
256,1,X,97242,14666,6.6406
256,1,Y,0,0,0
256,1,a0,96392,14549,6.65207
256,1,a1,17845,2563,6.01053
256,1,b0,96521,14560,6.65124
256,1,b1,16500,2388,5.96399
256,1,a0.b0,96257,14528,6.65418
256,1,a1.b1,15050,2181,5.989
257,1,X,97042,14689,6.66853
257,1,Y,0,0,0
257,1,a0,96157,14544,6.68874
257,1,a1,18257,2652,5.8816
257,1,b0,96325,14549,6.68541
257,1,b1,16914,2448,5.95139
257,1,a0.b0,96041,14507,6.69173
257,1,a1.b1,15430,2237,5.95753
258,1,X,97386,14510,6.64907
258,1,Y,0,0,0
258,1,a0,96427,14391,6.66104
258,1,a1,18579,2683,5.9631
258,1,b0,96612,14409,6.65355
258,1,b1,17184,2482,6.00201
258,1,a0.b0,96305,14370,6.66166
258,1,a1.b1,15686,2266,6.02957
259,1,X,97345,14503,6.63166
259,1,Y,0,0,0
259,1,a0,96313,14377,6.64958
259,1,a1,18850,2819,5.92728
259,1,b0,96498,14397,6.64701
259,1,b1,17494,2581,6.03565
259,1,a0.b0,96176,14358,6.65107
259,1,a1.b1,15967,2363,5.95853
260,1,X,97464,14599,6.73197
260,1,Y,0,0,0
260,1,a0,96386,14450,6.74277
260,1,a1,19241,2775,5.97766
260,1,b0,96600,14474,6.74091
260,1,b1,17854,2575,5.91184
260,1,a0.b0,96246,14431,6.74652
260,1,a1.b1,16305,2349,5.91017
261,1,X,97349,14743,6.69613
261,1,Y,0,0,0
261,1,a0,96223,14603,6.71424
261,1,a1,19513,2861,6.05837
261,1,b0,96426,14637,6.70991
261,1,b1,18093,2626,6.06321
261,1,a0.b0,96078,14583,6.71508
261,1,a1.b1,16540,2404,6.0183
262,1,X,97336,14496,6.60679
262,1,Y,0,0,0
262,1,a0,96186,14319,6.62225
262,1,a1,19763,2879,5.95901
262,1,b0,96400,14332,6.62043
262,1,b1,18337,2675,5.98206
262,1,a0.b0,96031,14289,6.62517
262,1,a1.b1,16758,2434,5.95234
263,1,X,97969,14267,6.75082
263,1,Y,0,0,0
263,1,a0,96786,14078,6.7658
263,1,a1,20178,2899,6.19938
263,1,b0,97014,14110,6.76393
263,1,b1,18714,2700,6.27185
263,1,a0.b0,96627,14052,6.77035
263,1,a1.b1,17090,2479,6.25534
264,1,X,97908,14705,6.59021
264,1,Y,0,0,0
264,1,a0,96691,14527,6.60398
264,1,a1,20448,2957,6.02164
264,1,b0,96904,14569,6.60018
264,1,b1,19003,2733,6.03183
264,1,a0.b0,96520,14506,6.60485
264,1,a1.b1,17331,2505,6.0016
265,1,X,98035,14503,6.69868
265,1,Y,0,0,0
265,1,a0,96758,14323,6.71424
265,1,a1,20793,3011,6.35337
265,1,b0,96990,14353,6.711
265,1,b1,19284,2802,6.31834
265,1,a0.b0,96591,14290,6.717
265,1,a1.b1,17604,2551,6.3971
266,1,X,98174,14479,6.59528
266,1,Y,0,0,0
266,1,a0,96863,14289,6.60928
266,1,a1,21138,3054,6.02652
266,1,b0,97091,14329,6.60807
266,1,b1,19605,2814,6.05295
266,1,a0.b0,96684,14262,6.61261
266,1,a1.b1,17867,2580,6.02015
267,1,X,97888,14573,6.67152
267,1,Y,0,0,0
267,1,a0,96494,14405,6.68886
267,1,a1,21214,3149,6.23404
267,1,b0,96738,14431,6.68665
267,1,b1,19671,2887,6.2397
267,1,a0.b0,96308,14375,6.69343
267,1,a1.b1,17955,2634,6.23007
268,1,X,98084,14541,6.72079
268,1,Y,0,0,0
268,1,a0,96668,14338,6.73316
268,1,a1,21625,3083,6.33539
268,1,b0,96926,14370,6.73222
268,1,b1,20006,2890,6.3519
268,1,a0.b0,96480,14312,6.73868
268,1,a1.b1,18269,2643,6.33068
269,1,X,97755,14869,6.69104
269,1,Y,0,0,0
269,1,a0,96304,14651,6.70534
269,1,a1,21904,3251,6.32636
269,1,b0,96568,14685,6.70678
269,1,b1,20259,2998,6.35157
269,1,a0.b0,96122,14615,6.70804
269,1,a1.b1,18499,2738,6.33272
270,1,X,97595,14669,6.6828
270,1,Y,0,0,0
270,1,a0,96141,14433,6.69445
270,1,a1,22068,3347,6.26442
270,1,b0,96417,14484,6.69256
270,1,b1,20285,3141,6.33015
270,1,a0.b0,95950,14409,6.69526
270,1,a1.b1,18559,2860,6.34441
271,1,X,97600,14609,6.75166
271,1,Y,0,0,0
271,1,a0,96105,14387,6.77243
271,1,a1,22401,3240,6.29383
271,1,b0,96374,14442,6.76492
271,1,b1,20590,2943,6.2946
271,1,a0.b0,95905,14363,6.77477
271,1,a1.b1,18862,2688,6.28274
272,1,X,97433,14668,6.68905
272,1,Y,0,0,0
272,1,a0,95902,14463,6.69785
272,1,a1,22736,3195,6.21784
272,1,b0,96180,14492,6.69707
272,1,b1,20851,2942,6.30184
272,1,a0.b0,95683,14441,6.69905
272,1,a1.b1,19089,2696,6.28264
273,1,X,97612,14533,6.71589
273,1,Y,0,0,0
273,1,a0,96041,14300,6.73511
273,1,a1,23113,3306,6.27677
273,1,b0,96300,14338,6.73169
273,1,b1,21068,3056,6.31937
273,1,a0.b0,95805,14269,6.73796
273,1,a1.b1,19294,2801,6.29882
274,1,X,97438,14708,6.62925
274,1,Y,0,0,0
274,1,a0,95762,14488,6.63501
274,1,a1,23563,3423,6.37365
274,1,b0,96038,14525,6.63408
274,1,b1,21482,3147,6.42644
274,1,a0.b0,95505,14456,6.63676
274,1,a1.b1,19658,2886,6.42585
275,1,X,97450,14680,6.79864
275,1,Y,0,0,0
275,1,a0,95702,14446,6.82203
275,1,a1,23996,3472,6.36377
275,1,b0,95970,14485,6.82085
275,1,b1,21794,3202,6.35915
275,1,a0.b0,95426,14409,6.82795
275,1,a1.b1,19962,2911,6.3552
276,1,X,97693,14529,6.63996
276,1,Y,0,0,0
276,1,a0,95864,14300,6.65671
276,1,a1,24422,3599,6.1995
276,1,b0,96148,14338,6.65497
276,1,b1,22144,3283,6.22358
276,1,a0.b0,95587,14259,6.66134
276,1,a1.b1,20305,3005,6.21597
277,1,X,97535,14624,6.6023
277,1,Y,0,0,0
277,1,a0,95618,14348,6.61333
277,1,a1,25027,3632,6.13188
277,1,b0,95924,14394,6.61269
277,1,b1,22751,3278,6.27944
277,1,a0.b0,95338,14299,6.61816
277,1,a1.b1,20853,3021,6.20854
278,1,X,97186,14835,6.7208
278,1,Y,0,0,0
278,1,a0,95164,14551,6.73747
278,1,a1,25469,3727,6.26402
278,1,b0,95530,14592,6.73376
278,1,b1,23093,3382,6.26227
278,1,a0.b0,94876,14508,6.74001
278,1,a1.b1,21165,3138,6.30051
279,1,X,97554,14450,6.7719
279,1,Y,0,0,0
279,1,a0,95460,14145,6.80078
279,1,a1,25856,3839,6.2597
279,1,b0,95845,14189,6.7935
279,1,b1,23421,3504,6.24515
279,1,a0.b0,95173,14086,6.80555
279,1,a1.b1,21444,3208,6.23473
280,1,X,97725,14576,6.61375
280,1,Y,0,0,0
280,1,a0,95543,14242,6.63355
280,1,a1,26579,3831,6.00418
280,1,b0,95955,14306,6.62897
280,1,b1,23993,3523,6.02271
280,1,a0.b0,95237,14205,6.63372
280,1,a1.b1,22005,3220,6.03758
281,1,X,97633,14462,6.65945
281,1,Y,0,0,0
281,1,a0,95392,14124,6.6872
281,1,a1,26992,4018,6.08412
281,1,b0,95835,14185,6.67515
281,1,b1,24379,3568,6.11911
281,1,a0.b0,95088,14079,6.69089
281,1,a1.b1,22359,3300,6.05939
282,1,X,97671,14614,6.79246
282,1,Y,0,0,0
282,1,a0,95296,14289,6.82336
282,1,a1,27537,4039,6.23966
282,1,b0,95748,14370,6.81712
282,1,b1,24955,3604,6.2783
282,1,a0.b0,94961,14250,6.83025
282,1,a1.b1,22864,3321,6.20024
283,1,X,97614,14596,6.62956
283,1,Y,0,0,0
283,1,a0,95092,14241,6.65543
283,1,a1,28319,4049,6.07236
283,1,b0,95585,14296,6.64843
283,1,b1,25665,3690,6.08211
283,1,a0.b0,94746,14183,6.66051
283,1,a1.b1,23532,3382,6.07747
284,1,X,97757,14614,6.64712
284,1,Y,0,0,0
284,1,a0,95126,14256,6.68413
284,1,a1,28915,4158,6.09091
284,1,b0,95627,14340,6.67232
284,1,b1,26174,3769,6.14646
284,1,a0.b0,94758,14213,6.6881
284,1,a1.b1,23998,3455,6.12127
285,1,X,97714,14702,6.64189
285,1,Y,0,0,0
285,1,a0,94986,14300,6.67
285,1,a1,29492,4240,6.01792
285,1,b0,95523,14380,6.66356
285,1,b1,26703,3806,6.02995
285,1,a0.b0,94594,14256,6.66842
285,1,a1.b1,24477,3504,6.01969
286,1,X,97751,14567,6.64385
286,1,Y,0,0,0
286,1,a0,94892,14150,6.68466
286,1,a1,30079,4383,6.0486
286,1,b0,95486,14216,6.6805
286,1,b1,27253,4007,6.07187
286,1,a0.b0,94501,14089,6.69331
286,1,a1.b1,24989,3661,6.06556
287,1,X,97612,14743,6.63054
287,1,Y,0,0,0
287,1,a0,94672,14310,6.66583
287,1,a1,30650,4466,6.07367
287,1,b0,95295,14387,6.65872
287,1,b1,27730,4078,6.08166
287,1,a0.b0,94272,14249,6.67163
287,1,a1.b1,25456,3735,6.07336
288,1,X,97606,14590,6.72598
288,1,Y,0,0,0
288,1,a0,94548,14145,6.76387
288,1,a1,31083,4552,6.12873
288,1,b0,95150,14244,6.75365
288,1,b1,28143,4102,6.09898
288,1,a0.b0,94107,14091,6.76666
288,1,a1.b1,25835,3766,6.07594
289,1,X,97228,14778,6.74739
289,1,Y,0,0,0
289,1,a0,94083,14314,6.78573
289,1,a1,31546,4588,6.12184
289,1,b0,94668,14413,6.76646
289,1,b1,28597,4142,6.15427
289,1,a0.b0,93638,14248,6.78818
289,1,a1.b1,26238,3797,6.16197
290,1,X,97324,14596,6.71157
290,1,Y,0,0,0
290,1,a0,94046,14124,6.73556
290,1,a1,31974,4742,6.27267
290,1,b0,94667,14224,6.73404
290,1,b1,29017,4291,6.29177
290,1,a0.b0,93592,14062,6.74221
290,1,a1.b1,26598,3959,6.32736
291,1,X,97026,14689,6.58704
291,1,Y,0,0,0
291,1,a0,93661,14203,6.63627
291,1,a1,32467,4783,6.04809
291,1,b0,94285,14317,6.62387
291,1,b1,29521,4268,6.02366
291,1,a0.b0,93188,14140,6.63741
291,1,a1.b1,27071,3924,6.01962
292,1,X,97223,14496,6.66053
292,1,Y,0,0,0
292,1,a0,93752,13991,6.69745
292,1,a1,33006,4900,6.11755
292,1,b0,94401,14078,6.7001
292,1,b1,29944,4497,6.15744
292,1,a0.b0,93263,13919,6.70609
292,1,a1.b1,27433,4144,6.13538
293,1,X,97329,14369,6.73498
293,1,Y,0,0,0
293,1,a0,93711,13878,6.77079
293,1,a1,33403,4889,6.28145
293,1,b0,94409,13963,6.76481
293,1,b1,30350,4378,6.22225
293,1,a0.b0,93221,13799,6.77796
293,1,a1.b1,27815,4021,6.26735
294,1,X,97155,14632,6.70189
294,1,Y,0,0,0
294,1,a0,93414,14116,6.73463
294,1,a1,33953,4955,6.26862
294,1,b0,94148,14220,6.72504
294,1,b1,30752,4531,6.27124
294,1,a0.b0,92904,14041,6.73869
294,1,a1.b1,28196,4161,6.25787
295,1,X,97500,14535,6.72157
295,1,Y,0,0,0
295,1,a0,93673,13954,6.76867
295,1,a1,34565,5045,6.23508
295,1,b0,94410,14087,6.75616
295,1,b1,31388,4529,6.26717
295,1,a0.b0,93141,13887,6.77519
295,1,a1.b1,28780,4151,6.24091
296,1,X,97576,14545,6.57367
296,1,Y,0,0,0
296,1,a0,93633,13998,6.6148
296,1,a1,35136,5132,6.11204
296,1,b0,94426,14107,6.60197
296,1,b1,31846,4630,6.11361
296,1,a0.b0,93091,13922,6.61859
296,1,a1.b1,29254,4228,6.1017
297,1,X,97645,14518,6.68343
297,1,Y,0,0,0
297,1,a0,93595,13936,6.71046
297,1,a1,35681,5185,6.20039
297,1,b0,94408,14053,6.70163
297,1,b1,32204,4736,6.27133
297,1,a0.b0,93026,13852,6.71484
297,1,a1.b1,29616,4356,6.24816
298,1,X,97486,14623,6.63858
298,1,Y,0,0,0
298,1,a0,93325,14048,6.67597
298,1,a1,36159,5300,6.13208
298,1,b0,94195,14162,6.66989
298,1,b1,32506,4841,6.17682
298,1,a0.b0,92737,13975,6.68615
298,1,a1.b1,29909,4452,6.12736
299,1,X,97291,14712,6.6443
299,1,Y,0,0,0
299,1,a0,92984,14121,6.6724
299,1,a1,36416,5450,6.10569
299,1,b0,93935,14229,6.66357
299,1,b1,32795,4855,6.12482
299,1,a0.b0,92390,14030,6.67627
299,1,a1.b1,30165,4492,6.11509
300,1,X,97510,14550,6.72543
300,1,Y,0,0,0
300,1,a0,92965,13932,6.77498
300,1,a1,37198,5271,6.21647
300,1,b0,93970,14061,6.75457
300,1,b1,33467,4748,6.22767
300,1,a0.b0,92340,13849,6.77479
300,1,a1.b1,30792,4356,6.19995
301,1,X,97283,14630,6.72987
301,1,Y,0,0,0
301,1,a0,92636,13963,6.78142
301,1,a1,37581,5533,6.23242
301,1,b0,93681,14094,6.76188
301,1,b1,33823,4915,6.21099
301,1,a0.b0,92009,13867,6.78611
301,1,a1.b1,31125,4536,6.18629
302,1,X,97118,14542,6.67281
302,1,Y,0,0,0
302,1,a0,92373,13824,6.72389
302,1,a1,38077,5586,6.25546
302,1,b0,93429,13988,6.70782
302,1,b1,34174,5047,6.33287
302,1,a0.b0,91728,13741,6.72775
302,1,a1.b1,31420,4687,6.30489
303,1,X,97045,14601,6.67406
303,1,Y,0,0,0
303,1,a0,92096,13904,6.7044
303,1,a1,38679,5745,6.27937
303,1,b0,93184,14066,6.68939
303,1,b1,34739,5128,6.3124
303,1,a0.b0,91415,13819,6.70541
303,1,a1.b1,31968,4737,6.33059
304,1,X,97052,14606,6.72908
304,1,Y,0,0,0
304,1,a0,91976,13869,6.78225
304,1,a1,39223,5800,6.34724
304,1,b0,93103,14031,6.77557
304,1,b1,35175,5201,6.33897
304,1,a0.b0,91295,13766,6.7926
304,1,a1.b1,32372,4803,6.2994
305,1,X,96922,14601,6.71324
305,1,Y,0,0,0
305,1,a0,91775,13795,6.75723
305,1,a1,39709,5873,6.29236
305,1,b0,92921,13986,6.75661
305,1,b1,35541,5271,6.28799
305,1,a0.b0,91076,13686,6.774
305,1,a1.b1,32695,4866,6.28093
306,1,X,97191,14496,6.70392
306,1,Y,0,0,0
306,1,a0,91827,13712,6.75357
306,1,a1,40555,5822,6.25043
