Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
591,1,X-a0-b0:X-a0-b0,294,11,93,190,0,163,2017,40780,35,2,9,24,0,7.45714,16.5,11.1111,5.33333,0
591,1,X-a0-b0:Y-a0-b0,0,0,0,0,341,171,2022,40782,0,0,0,0,36,0,0,0,0,10.3889
591,1,X-a1-b0:X-a1-b0,2978,0,0,2978,0,2114,28171,691111,442,0,0,442,0,6.86878,0,0,6.86878,0
591,1,X-a1-b0:Y-a1-b0,0,0,0,0,3923,2308,27765,691110,0,0,0,0,447,0,0,0,0,8.48322
591,1,X-a0-b1:X-a0-b1,3013,0,0,3013,0,2264,27750,666008,444,0,0,444,0,7.10135,0,0,7.10135,0
591,1,X-a0-b1:Y-a0-b1,0,0,0,0,3779,2237,27422,666008,0,0,0,0,471,0,0,0,0,8.43312
591,1,X-a1-b1:X-a1-b1,33468,0,0,33468,0,26971,390880,10121256,5099,0,0,5099,0,6.56089,0,0,6.56089,0
591,1,X-a1-b1:Y-a1-b1,0,0,0,0,41708,27482,390281,10121253,0,0,0,0,4801,0,0,0,0,8.10352
591,1,Other,57584,191,1646,55747,72480,87394,1149886,28108489,8533,36,231,8266,8786,6.73714,20.8889,10.5714,6.56835,8.50922
592,1,X-a0-b0:X-a0-b0,279,8,97,174,0,171,1953,45380,45,5,12,28,0,7.48889,16.4,9.16667,5.17857,0
592,1,X-a0-b0:Y-a0-b0,0,0,0,0,332,190,1948,45382,0,0,0,0,39,0,0,0,0,8.12821
592,1,X-a1-b0:X-a1-b0,2955,0,0,2955,0,2156,27981,668270,445,0,0,445,0,6.69663,0,0,6.69663,0
592,1,X-a1-b0:Y-a1-b0,0,0,0,0,3899,2225,27691,668265,0,0,0,0,493,0,0,0,0,8.65923
592,1,X-a0-b1:X-a0-b1,3025,0,0,3025,0,2269,27546,686211,426,0,0,426,0,6.8216,0,0,6.8216,0
592,1,X-a0-b1:Y-a0-b1,0,0,0,0,3805,2204,27229,686206,0,0,0,0,428,0,0,0,0,8.91822
592,1,X-a1-b1:X-a1-b1,33472,0,0,33472,0,27310,392170,10112440,5041,0,0,5041,0,6.59115,0,0,6.59115,0
592,1,X-a1-b1:Y-a1-b1,0,0,0,0,41994,27579,392248,10112440,0,0,0,0,4900,0,0,0,0,8.09
592,1,Other,57642,203,1625,55814,72455,86935,1146210,28257290,8573,35,245,8293,8656,6.73207,20.0286,10.1143,6.57603,8.47401
593,1,X-a0-b0:X-a0-b0,268,8,93,167,0,167,1911,40790,42,1,16,25,0,6.45238,23,10,3.52,0
593,1,X-a0-b0:Y-a0-b0,0,0,0,0,321,185,1929,40786,0,0,0,0,50,0,0,0,0,7.38
593,1,X-a1-b0:X-a1-b0,2927,0,0,2927,0,2120,27972,670271,428,0,0,428,0,6.83178,0,0,6.83178,0
593,1,X-a1-b0:Y-a1-b0,0,0,0,0,3887,2156,27568,670265,0,0,0,0,468,0,0,0,0,8.51709
593,1,X-a0-b1:X-a0-b1,3046,0,0,3046,0,2257,27524,643181,438,0,0,438,0,7.18037,0,0,7.18037,0
593,1,X-a0-b1:Y-a0-b1,0,0,0,0,3762,2166,27131,643185,0,0,0,0,496,0,0,0,0,9.46976
593,1,X-a1-b1:X-a1-b1,33758,0,0,33758,0,27426,393740,10233274,4931,0,0,4931,0,6.56581,0,0,6.56581,0
593,1,X-a1-b1:Y-a1-b1,0,0,0,0,42492,27488,394110,10233272,0,0,0,0,4878,0,0,0,0,8.16236
593,1,Other,57124,191,1596,55337,72180,86846,1144756,28049213,8809,44,277,8488,8665,6.69894,21.25,10.0722,6.51343,8.3895
594,1,X-a0-b0:X-a0-b0,263,6,81,176,0,174,1863,38723,42,3,22,17,0,7.92857,18,9.95455,3.52941,0
594,1,X-a0-b0:Y-a0-b0,0,0,0,0,318,177,1882,38717,0,0,0,0,38,0,0,0,0,9.36842
594,1,X-a1-b0:X-a1-b0,2919,0,0,2919,0,2110,27796,666111,424,0,0,424,0,6.86321,0,0,6.86321,0
594,1,X-a1-b0:Y-a1-b0,0,0,0,0,3875,2117,27594,666101,0,0,0,0,454,0,0,0,0,8.23789
594,1,X-a0-b1:X-a0-b1,2991,0,0,2991,0,2249,27250,668679,459,0,0,459,0,6.58824,0,0,6.58824,0
594,1,X-a0-b1:Y-a0-b1,0,0,0,0,3724,2148,26821,668683,0,0,0,0,458,0,0,0,0,8.69432
594,1,X-a1-b1:X-a1-b1,33996,0,0,33996,0,27563,395688,10337659,5052,0,0,5052,0,6.53385,0,0,6.53385,0
594,1,X-a1-b1:Y-a1-b1,0,0,0,0,42711,27418,395956,10337655,0,0,0,0,5128,0,0,0,0,7.96743
594,1,Other,56847,175,1599,55073,71893,87031,1142697,28121457,8542,42,245,8255,8659,6.76598,19.4524,9.76735,6.61236,8.47615
595,1,X-a0-b0:X-a0-b0,251,8,80,163,0,172,1821,42885,44,0,9,35,0,6.25,0,8.33333,5.71429,0
595,1,X-a0-b0:Y-a0-b0,0,0,0,0,316,171,1856,42882,0,0,0,0,40,0,0,0,0,9.3
595,1,X-a1-b0:X-a1-b0,2854,0,0,2854,0,2097,27628,648134,459,0,0,459,0,6.84967,0,0,6.84967,0
595,1,X-a1-b0:Y-a1-b0,0,0,0,0,3833,2143,27370,648134,0,0,0,0,446,0,0,0,0,7.85874
595,1,X-a0-b1:X-a0-b1,2962,0,0,2962,0,2280,26985,643659,444,0,0,444,0,7.02477,0,0,7.02477,0
595,1,X-a0-b1:Y-a0-b1,0,0,0,0,3701,2159,26661,643663,0,0,0,0,449,0,0,0,0,8.56125
595,1,X-a1-b1:X-a1-b1,34231,0,0,34231,0,27846,396904,10278506,5010,0,0,5010,0,6.53693,0,0,6.53693,0
595,1,X-a1-b1:Y-a1-b1,0,0,0,0,43103,27712,397304,10278508,0,0,0,0,4971,0,0,0,0,7.98692
595,1,Other,56708,169,1621,54918,71646,86617,1138405,28186338,8599,43,212,8344,8737,6.71985,20.3023,9.93868,6.56807,8.43974
596,1,X-a0-b0:X-a0-b0,238,9,71,158,0,170,1818,41617,52,2,15,35,0,8,23.5,9.33333,6.54286,0
596,1,X-a0-b0:Y-a0-b0,0,0,0,0,314,139,1876,41615,0,0,0,0,40,0,0,0,0,10.275
596,1,X-a1-b0:X-a1-b0,2891,0,0,2891,0,2032,27355,667578,424,0,0,424,0,6.17453,0,0,6.17453,0
596,1,X-a1-b0:Y-a1-b0,0,0,0,0,3789,2135,27230,667580,0,0,0,0,447,0,0,0,0,8.69351
596,1,X-a0-b1:X-a0-b1,2969,0,0,2969,0,2238,26778,637808,446,0,0,446,0,7.12556,0,0,7.12556,0
596,1,X-a0-b1:Y-a0-b1,0,0,0,0,3697,2147,26589,637812,0,0,0,0,424,0,0,0,0,8.69104
596,1,X-a1-b1:X-a1-b1,34601,0,0,34601,0,28104,398681,10280947,5013,0,0,5013,0,6.4606,0,0,6.4606,0
596,1,X-a1-b1:Y-a1-b1,0,0,0,0,43256,27898,399504,10280945,0,0,0,0,5101,0,0,0,0,7.91041
596,1,Other,56633,166,1584,54883,71527,86218,1136710,28121664,8445,43,249,8153,8712,6.79787,21.1628,9.98394,6.6248,8.44169
597,1,X-a0-b0:X-a0-b0,231,5,77,149,0,189,1830,35777,40,4,11,25,0,7.575,20.25,9.09091,4.88,0
597,1,X-a0-b0:Y-a0-b0,0,0,0,0,298,141,1821,35774,0,0,0,0,45,0,0,0,0,8.28889
597,1,X-a1-b0:X-a1-b0,2828,0,0,2828,0,2099,27169,663484,443,0,0,443,0,7.0474,0,0,7.0474,0
597,1,X-a1-b0:Y-a1-b0,0,0,0,0,3779,2116,27272,663486,0,0,0,0,427,0,0,0,0,8.94145
597,1,X-a0-b1:X-a0-b1,2933,0,0,2933,0,2151,26633,663835,468,0,0,468,0,7.03419,0,0,7.03419,0
597,1,X-a0-b1:Y-a0-b1,0,0,0,0,3649,2199,26372,663837,0,0,0,0,450,0,0,0,0,8.03333
597,1,X-a1-b1:X-a1-b1,35017,0,0,35017,0,28262,400003,10586717,4972,0,0,4972,0,6.52856,0,0,6.52856,0
597,1,X-a1-b1:Y-a1-b1,0,0,0,0,43416,27988,400912,10586719,0,0,0,0,5136,0,0,0,0,8.15888
597,1,Other,56485,165,1548,54772,71266,85955,1134429,28320233,8516,36,249,8231,8699,6.86426,19.3056,10.2129,6.70854,8.49454
598,1,X-a0-b0:X-a0-b0,222,7,73,142,0,172,1787,35435,48,0,10,38,0,7.08333,0,13.8,5.31579,0
598,1,X-a0-b0:Y-a0-b0,0,0,0,0,284,140,1765,35430,0,0,0,0,37,0,0,0,0,7.97297
598,1,X-a1-b0:X-a1-b0,2807,0,0,2807,0,2107,26913,638980,422,0,0,422,0,7.29621,0,0,7.29621,0
598,1,X-a1-b0:Y-a1-b0,0,0,0,0,3715,2110,27069,638986,0,0,0,0,471,0,0,0,0,8.83439
598,1,X-a0-b1:X-a0-b1,2910,0,0,2910,0,2118,26542,630460,464,0,0,464,0,6.82759,0,0,6.82759,0
598,1,X-a0-b1:Y-a0-b1,0,0,0,0,3656,2167,26258,630464,0,0,0,0,410,0,0,0,0,8.43415
598,1,X-a1-b1:X-a1-b1,35296,0,0,35296,0,28160,402501,10577984,5116,0,0,5116,0,6.56196,0,0,6.56196,0
598,1,X-a1-b1:Y-a1-b1,0,0,0,0,43554,28002,403131,10577983,0,0,0,0,5188,0,0,0,0,8.12567
598,1,Other,56323,166,1538,54619,71185,85746,1130619,28083963,8481,30,223,8228,8483,6.7729,20.0333,10.6323,6.61996,8.56501
599,1,X-a0-b0:X-a0-b0,213,6,74,133,0,168,1739,38882,37,1,12,24,0,6.2973,30,7.58333,4.66667,0
599,1,X-a0-b0:Y-a0-b0,0,0,0,0,283,119,1708,38888,0,0,0,0,33,0,0,0,0,10.0909
599,1,X-a1-b0:X-a1-b0,2777,0,0,2777,0,2160,26595,652467,414,0,0,414,0,7.36473,0,0,7.36473,0
599,1,X-a1-b0:Y-a1-b0,0,0,0,0,3677,2014,26877,652464,0,0,0,0,462,0,0,0,0,8.56277
599,1,X-a0-b1:X-a0-b1,2930,0,0,2930,0,2077,26293,631707,426,0,0,426,0,6.8169,0,0,6.8169,0
599,1,X-a0-b1:Y-a0-b1,0,0,0,0,3651,2121,26086,631705,0,0,0,0,444,0,0,0,0,8.79279
599,1,X-a1-b1:X-a1-b1,35624,0,0,35624,0,28252,404713,10529009,5121,0,0,5121,0,6.54169,0,0,6.54169,0
599,1,X-a1-b1:Y-a1-b1,0,0,0,0,43870,28040,404915,10529010,0,0,0,0,5203,0,0,0,0,8.05458
599,1,Other,56123,167,1525,54431,70927,85501,1127906,27978865,8455,38,222,8195,8579,6.74914,19.5,9.84234,6.60622,8.36857
600,1,X-a0-b0:X-a0-b0,217,6,75,136,0,156,1729,37707,26,0,9,17,0,7.34615,0,10.8889,5.47059,0
600,1,X-a0-b0:Y-a0-b0,0,0,0,0,279,146,1708,37706,0,0,0,0,20,0,0,0,0,7.5
600,1,X-a1-b0:X-a1-b0,2757,0,0,2757,0,2183,26424,664993,421,0,0,421,0,6.83373,0,0,6.83373,0
600,1,X-a1-b0:Y-a1-b0,0,0,0,0,3594,2022,26722,664992,0,0,0,0,456,0,0,0,0,9.32675
600,1,X-a0-b1:X-a0-b1,2947,0,0,2947,0,2069,26174,627402,404,0,0,404,0,7.01485,0,0,7.01485,0
600,1,X-a0-b1:Y-a0-b1,0,0,0,0,3601,2091,25986,627398,0,0,0,0,456,0,0,0,0,9.04605
600,1,X-a1-b1:X-a1-b1,35790,0,0,35790,0,28439,406091,10909852,5315,0,0,5315,0,6.46529,0,0,6.46529,0
600,1,X-a1-b1:Y-a1-b1,0,0,0,0,44013,28214,407334,10909853,0,0,0,0,5215,0,0,0,0,8.16625
600,1,Other,55940,164,1545,54231,70672,85339,1124557,28444669,8314,34,219,8061,8632,6.73118,20.2059,10.1096,6.58256,8.35473
601,1,X-a0-b0:X-a0-b0,228,6,75,147,0,154,1708,33039,28,1,11,16,0,8.03571,19,9.45455,6.375,0
601,1,X-a0-b0:Y-a0-b0,0,0,0,0,278,150,1656,33039,0,0,0,0,33,0,0,0,0,8.72727
601,1,X-a1-b0:X-a1-b0,2812,0,0,2812,0,2088,26326,630623,385,0,0,385,0,7.04935,0,0,7.04935,0
601,1,X-a1-b0:Y-a1-b0,0,0,0,0,3593,2005,26536,630617,0,0,0,0,412,0,0,0,0,8.71845
601,1,X-a0-b1:X-a0-b1,2881,0,0,2881,0,2114,25745,621671,449,0,0,449,0,6.55902,0,0,6.55902,0
601,1,X-a0-b1:Y-a0-b1,0,0,0,0,3611,2030,25671,621666,0,0,0,0,425,0,0,0,0,8.57412
601,1,X-a1-b1:X-a1-b1,35966,0,0,35966,0,28188,408587,10858320,5336,0,0,5336,0,6.51574,0,0,6.51574,0
601,1,X-a1-b1:Y-a1-b1,0,0,0,0,43998,28389,409198,10858324,0,0,0,0,5420,0,0,0,0,8.08893
601,1,Other,55798,162,1538,54098,70634,85445,1120789,27827771,8436,30,222,8184,8370,6.7257,20.4667,10.3468,6.5771,8.29665
602,1,X-a0-b0:X-a0-b0,233,9,73,151,0,151,1649,37278,25,1,10,14,0,6.72,14,9.3,4.35714,0
602,1,X-a0-b0:Y-a0-b0,0,0,0,0,258,154,1625,37278,0,0,0,0,42,0,0,0,0,8.66667
602,1,X-a1-b0:X-a1-b0,2789,0,0,2789,0,2112,26114,640340,419,0,0,419,0,6.93317,0,0,6.93317,0
602,1,X-a1-b0:Y-a1-b0,0,0,0,0,3551,2044,26186,640341,0,0,0,0,448,0,0,0,0,8.79464
602,1,X-a0-b1:X-a0-b1,2861,0,0,2861,0,2067,25617,625847,428,0,0,428,0,6.88785,0,0,6.88785,0
602,1,X-a0-b1:Y-a0-b1,0,0,0,0,3576,2021,25438,625846,0,0,0,0,424,0,0,0,0,8.4033
602,1,X-a1-b1:X-a1-b1,36099,0,0,36099,0,28402,410625,10792616,5251,0,0,5251,0,6.37364,0,0,6.37364,0
602,1,X-a1-b1:Y-a1-b1,0,0,0,0,44193,28669,411545,10792615,0,0,0,0,5203,0,0,0,0,8.2364
602,1,Other,55675,175,1536,53964,70315,85588,1116869,28063790,8346,29,225,8092,8602,6.73652,22.069,10.4267,6.57897,8.42444
603,1,X-a0-b0:X-a0-b0,222,9,68,145,0,146,1592,36132,39,2,14,23,0,6.84615,20.5,8.14286,4.86957,0
603,1,X-a0-b0:Y-a0-b0,0,0,0,0,250,152,1581,36134,0,0,0,0,29,0,0,0,0,9.7931
603,1,X-a1-b0:X-a1-b0,2772,0,0,2772,0,2128,25913,634730,435,0,0,435,0,6.45977,0,0,6.45977,0
603,1,X-a1-b0:Y-a1-b0,0,0,0,0,3493,2064,26064,634728,0,0,0,0,435,0,0,0,0,8.84138
603,1,X-a0-b1:X-a0-b1,2853,0,0,2853,0,2114,25455,635688,412,0,0,412,0,6.46845,0,0,6.46845,0
603,1,X-a0-b1:Y-a0-b1,0,0,0,0,3550,1997,25396,635685,0,0,0,0,417,0,0,0,0,8.64029
603,1,X-a1-b1:X-a1-b1,36335,0,0,36335,0,28539,412645,11100984,5307,0,0,5307,0,6.37347,0,0,6.37347,0
603,1,X-a1-b1:Y-a1-b1,0,0,0,0,44541,28886,413257,11100984,0,0,0,0,5113,0,0,0,0,8.17035
603,1,Other,55585,176,1556,53853,70128,85411,1113583,28437405,8362,32,218,8112,8417,6.72818,22.3125,10.3578,6.56916,8.54687
604,1,X-a0-b0:X-a0-b0,219,9,65,145,0,157,1532,33047,32,1,11,20,0,5.5625,14,9,3.25,0
604,1,X-a0-b0:Y-a0-b0,0,0,0,0,255,150,1536,33049,0,0,0,0,27,0,0,0,0,10.2222
604,1,X-a1-b0:X-a1-b0,2791,0,0,2791,0,2053,25791,614750,419,0,0,419,0,6.90215,0,0,6.90215,0
604,1,X-a1-b0:Y-a1-b0,0,0,0,0,3430,2074,25736,614748,0,0,0,0,427,0,0,0,0,8.83607
604,1,X-a0-b1:X-a0-b1,2860,0,0,2860,0,2085,25249,614106,430,0,0,430,0,6.8093,0,0,6.8093,0
604,1,X-a0-b1:Y-a0-b1,0,0,0,0,3508,1956,25373,614112,0,0,0,0,420,0,0,0,0,8.5881
604,1,X-a1-b1:X-a1-b1,36382,0,0,36382,0,28548,414580,11099041,5505,0,0,5505,0,6.66576,0,0,6.66576,0
604,1,X-a1-b1:Y-a1-b1,0,0,0,0,44793,28790,415566,11099043,0,0,0,0,5301,0,0,0,0,8.2907
604,1,Other,55581,178,1542,53861,70021,85187,1111211,27635600,8168,37,213,7918,8482,6.77693,21.3243,9.88732,6.62528,8.48762
605,1,X-a0-b0:X-a0-b0,221,9,70,142,0,154,1489,33069,30,1,4,25,0,6.56667,22,11.5,5.16,0
605,1,X-a0-b0:Y-a0-b0,0,0,0,0,254,135,1510,33067,0,0,0,0,32,0,0,0,0,9.6875
605,1,X-a1-b0:X-a1-b0,2726,0,0,2726,0,2112,25533,632333,429,0,0,429,0,6.94172,0,0,6.94172,0
605,1,X-a1-b0:Y-a1-b0,0,0,0,0,3416,2089,25523,632337,0,0,0,0,400,0,0,0,0,8.7125
605,1,X-a0-b1:X-a0-b1,2836,0,0,2836,0,2038,25133,626360,440,0,0,440,0,7.05227,0,0,7.05227,0
605,1,X-a0-b1:Y-a0-b1,0,0,0,0,3468,1961,25226,626363,0,0,0,0,433,0,0,0,0,8.81524
605,1,X-a1-b1:X-a1-b1,36226,0,0,36226,0,29014,417327,11088407,5476,0,0,5476,0,6.38422,0,0,6.38422,0
605,1,X-a1-b1:Y-a1-b1,0,0,0,0,44825,29112,417957,11088410,0,0,0,0,5452,0,0,0,0,8.0996
605,1,Other,55444,172,1521,53751,70032,84746,1106425,28178484,8402,43,241,8118,8472,6.84861,20.3488,9.71784,6.69192,8.35316
606,1,X-a0-b0:X-a0-b0,206,12,69,125,0,159,1426,35550,37,1,7,29,0,5.97297,17,11.1429,4.34483,0
606,1,X-a0-b0:Y-a0-b0,0,0,0,0,255,139,1479,35552,0,0,0,0,33,0,0,0,0,10.8788
606,1,X-a1-b0:X-a1-b0,2755,0,0,2755,0,2075,25328,628061,400,0,0,400,0,6.83,0,0,6.83,0
606,1,X-a1-b0:Y-a1-b0,0,0,0,0,3461,2045,25397,628061,0,0,0,0,367,0,0,0,0,9.22616
606,1,X-a0-b1:X-a0-b1,2771,0,0,2771,0,2006,24977,608003,432,0,0,432,0,6.86111,0,0,6.86111,0
606,1,X-a0-b1:Y-a0-b1,0,0,0,0,3454,1966,25109,608009,0,0,0,0,421,0,0,0,0,8.48694
606,1,X-a1-b1:X-a1-b1,36431,0,0,36431,0,29015,418457,11082213,5411,0,0,5411,0,6.70264,0,0,6.70264,0
606,1,X-a1-b1:Y-a1-b1,0,0,0,0,45243,29081,420080,11082220,0,0,0,0,5183,0,0,0,0,7.94096
606,1,Other,55479,176,1476,53827,69943,84283,1103412,27902386,8246,33,227,7986,8340,6.76,20,10.1322,6.60944,8.33117
607,1,X-a0-b0:X-a0-b0,196,12,64,120,0,156,1412,32532,29,2,10,17,0,8.55172,25.5,10.8,5.23529,0
607,1,X-a0-b0:Y-a0-b0,0,0,0,0,240,154,1490,32536,0,0,0,0,39,0,0,0,0,10.6154
607,1,X-a1-b0:X-a1-b0,2754,0,0,2754,0,2057,25080,626025,433,0,0,433,0,6.57275,0,0,6.57275,0
607,1,X-a1-b0:Y-a1-b0,0,0,0,0,3428,2031,25341,626024,0,0,0,0,446,0,0,0,0,8.95067
607,1,X-a0-b1:X-a0-b1,2793,0,0,2793,0,1983,24720,597457,400,0,0,400,0,6.9425,0,0,6.9425,0
607,1,X-a0-b1:Y-a0-b1,0,0,0,0,3421,1995,24878,597459,0,0,0,0,400,0,0,0,0,8.6125
607,1,X-a1-b1:X-a1-b1,36615,0,0,36615,0,29330,420524,11215368,5413,0,0,5413,0,6.72474,0,0,6.72474,0
607,1,X-a1-b1:Y-a1-b1,0,0,0,0,45427,29176,422361,11215377,0,0,0,0,5391,0,0,0,0,8.2634
607,1,Other,55320,171,1441,53708,69690,84637,1100691,27490661,8291,37,215,8039,8450,6.76661,21.8649,9.42791,6.62595,8.4903
608,1,X-a0-b0:X-a0-b0,199,8,58,133,0,142,1402,32206,32,5,11,16,0,9.40625,22.2,8.54545,6,0
608,1,X-a0-b0:Y-a0-b0,0,0,0,0,234,144,1465,32209,0,0,0,0,38,0,0,0,0,10.2632
608,1,X-a1-b0:X-a1-b0,2701,0,0,2701,0,2050,24882,632219,453,0,0,453,0,6.6181,0,0,6.6181,0
608,1,X-a1-b0:Y-a1-b0,0,0,0,0,3371,2047,25178,632219,0,0,0,0,442,0,0,0,0,8.28281
608,1,X-a0-b1:X-a0-b1,2735,0,0,2735,0,1920,24597,619547,455,0,0,455,0,7.2,0,0,7.2,0
608,1,X-a0-b1:Y-a0-b1,0,0,0,0,3415,1941,24683,619543,0,0,0,0,393,0,0,0,0,9.25191
608,1,X-a1-b1:X-a1-b1,36638,0,0,36638,0,29469,423305,11200719,5570,0,0,5570,0,6.54165,0,0,6.54165,0
608,1,X-a1-b1:Y-a1-b1,0,0,0,0,45565,29446,424568,11200715,0,0,0,0,5406,0,0,0,0,8.07954
608,1,Other,55170,171,1412,53587,69555,84446,1097124,27844575,8306,35,221,8050,8365,6.68709,20.2857,9.88688,6.54012,8.45846
609,1,X-a0-b0:X-a0-b0,197,6,57,134,0,125,1347,32448,38,3,8,27,0,6.65789,17.6667,9.375,4.62963,0
609,1,X-a0-b0:Y-a0-b0,0,0,0,0,228,130,1452,32445,0,0,0,0,28,0,0,0,0,9.89286
609,1,X-a1-b0:X-a1-b0,2705,0,0,2705,0,2045,24778,607184,411,0,0,411,0,6.55961,0,0,6.55961,0
609,1,X-a1-b0:Y-a1-b0,0,0,0,0,3354,2051,25063,607187,0,0,0,0,425,0,0,0,0,8.49177
609,1,X-a0-b1:X-a0-b1,2699,0,0,2699,0,1887,24479,593503,419,0,0,419,0,7.22196,0,0,7.22196,0
609,1,X-a0-b1:Y-a0-b1,0,0,0,0,3363,1989,24520,593502,0,0,0,0,408,0,0,0,0,9.29167
609,1,X-a1-b1:X-a1-b1,36803,0,0,36803,0,29440,424583,11181561,5546,0,0,5546,0,6.38767,0,0,6.38767,0
609,1,X-a1-b1:Y-a1-b1,0,0,0,0,45868,29530,426313,11181558,0,0,0,0,5449,0,0,0,0,8.06405
609,1,Other,54954,180,1404,53370,69323,83888,1093648,27676003,8340,33,216,8091,8530,6.75288,19.2727,10.6806,6.59696,8.37198
610,1,X-a0-b0:X-a0-b0,187,6,57,124,0,124,1327,30794,38,1,10,27,0,5.92105,19,9.6,4.07407,0
610,1,X-a0-b0:Y-a0-b0,0,0,0,0,236,129,1394,30790,0,0,0,0,30,0,0,0,0,8.1
610,1,X-a1-b0:X-a1-b0,2651,0,0,2651,0,2039,24581,610612,431,0,0,431,0,6.99304,0,0,6.99304,0
610,1,X-a1-b0:Y-a1-b0,0,0,0,0,3373,2001,24859,610612,0,0,0,0,391,0,0,0,0,8.70333
610,1,X-a0-b1:X-a0-b1,2647,0,0,2647,0,1930,24226,612328,421,0,0,421,0,6.95724,0,0,6.95724,0
610,1,X-a0-b1:Y-a0-b1,0,0,0,0,3348,1962,24371,612331,0,0,0,0,404,0,0,0,0,8.99257
610,1,X-a1-b1:X-a1-b1,36975,0,0,36975,0,29317,426201,11368702,5461,0,0,5461,0,6.61637,0,0,6.61637,0
610,1,X-a1-b1:Y-a1-b1,0,0,0,0,46174,29741,427257,11368701,0,0,0,0,5420,0,0,0,0,8.11162
610,1,Other,54617,158,1419,53040,69187,83982,1090760,27272968,8443,46,207,8190,8263,6.79936,20.7174,10.4541,6.62882,8.31792
611,1,X-a0-b0:X-a0-b0,174,9,53,112,0,125,1313,29262,35,1,8,26,0,6.31429,18,8.75,5.11538,0
611,1,X-a0-b0:Y-a0-b0,0,0,0,0,240,122,1362,29260,0,0,0,0,32,0,0,0,0,7.96875
611,1,X-a1-b0:X-a1-b0,2625,0,0,2625,0,1971,24343,614956,428,0,0,428,0,7.16355,0,0,7.16355,0
611,1,X-a1-b0:Y-a1-b0,0,0,0,0,3360,2008,24687,614956,0,0,0,0,408,0,0,0,0,8.41422
611,1,X-a0-b1:X-a0-b1,2667,0,0,2667,0,1894,24144,600285,373,0,0,373,0,7.02145,0,0,7.02145,0
611,1,X-a0-b1:Y-a0-b1,0,0,0,0,3321,1922,24236,600286,0,0,0,0,420,0,0,0,0,8.96905
611,1,X-a1-b1:X-a1-b1,37252,0,0,37252,0,29374,428603,11226612,5519,0,0,5519,0,6.53071,0,0,6.53071,0
611,1,X-a1-b1:Y-a1-b1,0,0,0,0,46333,29877,429555,11226610,0,0,0,0,5498,0,0,0,0,8.19353
611,1,Other,54680,164,1400,53116,68837,83518,1087988,27448593,8193,22,216,7955,8572,6.82302,19.7727,10.375,6.69076,8.4517
612,1,X-a0-b0:X-a0-b0,179,7,52,120,0,113,1309,31481,26,4,8,14,0,8.84615,18,8,6.71429,0
612,1,X-a0-b0:Y-a0-b0,0,0,0,0,243,144,1298,31481,0,0,0,0,21,0,0,0,0,7.19048
612,1,X-a1-b0:X-a1-b0,2588,0,0,2588,0,1916,24373,595992,431,0,0,431,0,6.97912,0,0,6.97912,0
612,1,X-a1-b0:Y-a1-b0,0,0,0,0,3344,1994,24606,595991,0,0,0,0,410,0,0,0,0,8.76829
612,1,X-a0-b1:X-a0-b1,2619,0,0,2619,0,1929,24069,581263,407,0,0,407,0,6.31204,0,0,6.31204,0
612,1,X-a0-b1:Y-a0-b1,0,0,0,0,3280,1924,24067,581266,0,0,0,0,423,0,0,0,0,8.513
612,1,X-a1-b1:X-a1-b1,37209,0,0,37209,0,29436,430547,11304457,5711,0,0,5711,0,6.59954,0,0,6.59954,0
612,1,X-a1-b1:Y-a1-b1,0,0,0,0,46599,29972,431365,11304453,0,0,0,0,5558,0,0,0,0,8.17812
612,1,Other,54733,162,1376,53195,68787,82976,1084964,27388373,8043,45,200,7798,8232,6.68606,21.0222,10.515,6.50513,8.42298
613,1,X-a0-b0:X-a0-b0,176,8,55,113,0,135,1264,29259,27,1,6,20,0,6.55556,19,7.83333,5.55,0
613,1,X-a0-b0:Y-a0-b0,0,0,0,0,230,153,1241,29264,0,0,0,0,30,0,0,0,0,8.23333
613,1,X-a1-b0:X-a1-b0,2564,0,0,2564,0,1877,24278,602128,405,0,0,405,0,6.42469,0,0,6.42469,0
613,1,X-a1-b0:Y-a1-b0,0,0,0,0,3379,1971,24467,602130,0,0,0,0,349,0,0,0,0,8.64183
613,1,X-a0-b1:X-a0-b1,2611,0,0,2611,0,1874,23959,578735,369,0,0,369,0,6.89702,0,0,6.89702,0
613,1,X-a0-b1:Y-a0-b1,0,0,0,0,3251,1873,23752,578736,0,0,0,0,430,0,0,0,0,8.92558
613,1,X-a1-b1:X-a1-b1,37273,0,0,37273,0,29797,431706,11487719,5608,0,0,5608,0,6.53923,0,0,6.53923,0
613,1,X-a1-b1:Y-a1-b1,0,0,0,0,46704,30354,432694,11487720,0,0,0,0,5632,0,0,0,0,8.21289
613,1,Other,54607,168,1400,53039,68502,82979,1083169,27399820,8099,32,173,7894,8280,6.83875,19.4688,9.49133,6.72941,8.50205
614,1,X-a0-b0:X-a0-b0,176,10,46,120,0,133,1268,28584,28,1,12,15,0,7.42857,19,9.91667,4.66667,0
