Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
590,1,X-a0-b0:Y-a1-b1,16236,9252,117760,2767443,1934,8.80403
590,1,X-a1-b0:Y-a1-b1,25833,15996,214984,5320655,3093,8.07695
590,1,X-a0-b1:Y-a1-b1,25780,15880,213990,5291098,3133,8.45515
590,1,Other,49486,31837,446315,11398223,5848,8.08618
591,1,X-a0-b0:Y-a1-b0,2288,1304,14923,344642,338,9.57101
591,1,X-a0-b0:Y-a0-b1,2383,1255,15121,354797,272,9.15809
591,1,X-a0-b0:Y-a1-b1,16149,9241,117104,2809682,1890,8.6746
591,1,X-a1-b0:Y-a1-b1,25848,15962,214963,5280613,3103,8.31389
591,1,X-a0-b1:Y-a1-b1,25812,15969,213506,5264518,3183,8.43324
591,1,Other,49751,32198,447490,11519153,5755,8.17428
592,1,X-a0-b0:Y-a1-b0,2247,1311,14716,345579,293,8.98293
592,1,X-a0-b0:Y-a0-b1,2376,1228,14939,357025,271,8.77491
592,1,X-a0-b0:Y-a1-b1,16004,9272,116365,2809494,1958,8.60419
592,1,X-a1-b0:Y-a1-b1,25951,15798,214274,5276831,3080,8.45487
592,1,X-a0-b1:Y-a1-b1,25877,16070,212824,5339718,3054,8.33432
592,1,Other,50030,32198,449116,11512293,5860,8.19864
593,1,X-a0-b0:Y-a1-b0,2259,1242,14563,350651,259,8.90347
593,1,X-a0-b0:Y-a0-b1,2323,1231,14746,338499,289,8.24568
593,1,X-a0-b0:Y-a1-b1,15860,9294,115847,2737111,1936,8.51859
593,1,X-a1-b0:Y-a1-b1,25894,15832,214179,5305986,3061,8.24142
593,1,X-a0-b1:Y-a1-b1,25844,15992,212946,5292358,3120,8.42532
593,1,Other,50462,31995,450738,11587508,5892,8.29396
594,1,X-a0-b0:Y-a1-b0,2260,1159,14492,330974,254,8.88976
594,1,X-a0-b0:Y-a0-b1,2264,1230,14594,348757,303,9.47525
594,1,X-a0-b0:Y-a1-b1,15752,9170,115314,2757094,1911,8.83203
594,1,X-a1-b0:Y-a1-b1,26001,15956,214181,5326168,2994,8.41483
594,1,X-a0-b1:Y-a1-b1,25616,16204,212667,5297733,3197,8.19331
594,1,Other,50628,31860,452253,11711156,6078,8.05117
595,1,X-a0-b0:Y-a1-b0,2192,1178,14289,335887,287,8.3554
595,1,X-a0-b0:Y-a0-b1,2220,1204,14578,339605,275,8.66545
595,1,X-a0-b0:Y-a1-b1,15569,9137,114212,2790325,1969,8.77247
595,1,X-a1-b0:Y-a1-b1,25935,15993,213479,5321720,3103,8.27683
595,1,X-a0-b1:Y-a1-b1,25730,15936,212456,5305626,3103,8.37931
595,1,Other,50953,32185,453191,11613187,5906,8.0298
596,1,X-a0-b0:Y-a1-b0,2166,1156,14130,338903,273,8.56777
596,1,X-a0-b0:Y-a0-b1,2158,1183,14427,334138,294,9.17007
596,1,X-a0-b0:Y-a1-b1,15493,9050,113776,2714743,1893,8.5177
596,1,X-a1-b0:Y-a1-b1,25855,16032,213339,5370433,3164,8.38685
596,1,X-a0-b1:Y-a1-b1,25855,15849,212220,5302605,3088,8.37079
596,1,Other,51056,32319,455199,11627952,6012,8.03942
597,1,X-a0-b0:Y-a1-b0,2151,1151,14035,323442,249,8.74297
597,1,X-a0-b0:Y-a0-b1,2143,1204,14292,324714,252,10.0833
597,1,X-a0-b0:Y-a1-b1,15474,9036,113017,2748563,1859,8.7504
597,1,X-a1-b0:Y-a1-b1,25724,15983,213384,5362088,3240,8.38827
597,1,X-a0-b1:Y-a1-b1,25774,15861,211853,5401302,3099,8.303
597,1,Other,51142,32444,456377,11949816,6058,8.20568
598,1,X-a0-b0:Y-a1-b0,2095,1182,13815,323124,257,9.10895
598,1,X-a0-b0:Y-a0-b1,2121,1215,13982,319721,255,8.68235
598,1,X-a0-b0:Y-a1-b1,15389,9042,112141,2740076,1801,8.59189
598,1,X-a1-b0:Y-a1-b1,25794,15902,212742,5295780,3119,8.55082
598,1,X-a0-b1:Y-a1-b1,25786,15754,211711,5363282,3051,8.50803
598,1,Other,51209,32419,458223,11882863,6106,8.20013
599,1,X-a0-b0:Y-a1-b0,2048,1187,13535,315386,290,9.05517
599,1,X-a0-b0:Y-a0-b1,2077,1211,13787,322974,263,8.81749
599,1,X-a0-b0:Y-a1-b1,15278,8847,111809,2662125,1880,8.55
599,1,X-a1-b0:Y-a1-b1,25812,15876,212425,5443771,3024,8.28373
599,1,X-a0-b1:Y-a1-b1,25712,15768,211540,5245177,3122,8.23991
599,1,Other,51481,32294,459586,11852067,6142,8.15711
600,1,X-a0-b0:Y-a1-b0,2008,1177,13362,320248,256,8.23047
600,1,X-a0-b0:Y-a0-b1,2040,1241,13608,314668,254,8.7126
600,1,X-a0-b0:Y-a1-b1,15169,8800,110840,2698115,1851,8.57482
600,1,X-a1-b0:Y-a1-b1,25756,15894,212548,5447153,3168,8.31471
600,1,X-a0-b1:Y-a1-b1,25699,15694,211158,5442156,3103,8.24525
600,1,Other,51487,32473,461750,12239949,6147,8.31544
601,1,X-a0-b0:Y-a1-b0,1995,1150,13181,314958,250,8.42
601,1,X-a0-b0:Y-a0-b1,2048,1181,13502,301622,246,8.87398
601,1,X-a0-b0:Y-a1-b1,15123,8726,110083,2645967,1798,8.6485
601,1,X-a1-b0:Y-a1-b1,25802,16025,211975,5285711,3030,8.16106
601,1,X-a0-b1:Y-a1-b1,25666,15758,211092,5365621,3046,8.1671
601,1,Other,51480,32574,463061,12143646,6290,8.1663
602,1,X-a0-b0:Y-a1-b0,1967,1133,13008,301678,248,8.55242
602,1,X-a0-b0:Y-a0-b1,2006,1186,13307,310858,267,8.62172
602,1,X-a0-b0:Y-a1-b1,15094,8566,109375,2637425,1761,8.7456
602,1,X-a1-b0:Y-a1-b1,25719,16034,211667,5481128,3163,8.32849
602,1,X-a0-b1:Y-a1-b1,25529,15994,210542,5300811,3163,8.31489
602,1,Other,51578,32888,464794,12096080,6117,8.29181
603,1,X-a0-b0:Y-a1-b0,1917,1123,12902,309528,273,9.06593
603,1,X-a0-b0:Y-a0-b1,2001,1178,13107,306417,244,9.0082
603,1,X-a0-b0:Y-a1-b1,14886,8641,108521,2670294,1822,8.53238
603,1,X-a1-b0:Y-a1-b1,25770,16086,211630,5482866,3028,8.61262
603,1,X-a0-b1:Y-a1-b1,25554,15965,209798,5449599,3050,8.40689
603,1,Other,51834,33099,466298,12407531,5994,8.25959
604,1,X-a0-b0:Y-a1-b0,1918,1092,12817,297738,233,8.26609
604,1,X-a0-b0:Y-a0-b1,2000,1086,12993,289737,250,8.892
604,1,X-a0-b0:Y-a1-b1,14797,8696,107746,2590796,1794,8.95596
604,1,X-a1-b0:Y-a1-b1,25737,15877,211887,5317929,3134,8.26707
604,1,X-a0-b1:Y-a1-b1,25569,16029,209521,5321605,3071,8.42299
604,1,Other,51986,32970,468211,12360952,6175,8.35709
605,1,X-a0-b0:Y-a1-b0,1893,1064,12700,286334,240,8.12083
605,1,X-a0-b0:Y-a0-b1,1929,1123,12777,296978,253,8.90119
605,1,X-a0-b0:Y-a1-b1,14704,8659,106726,2585974,1821,8.46568
605,1,X-a1-b0:Y-a1-b1,25891,15903,211073,5545939,3049,8.31059
605,1,X-a0-b1:Y-a1-b1,25615,15871,209279,5374016,3109,8.30235
605,1,Other,51963,33297,470216,12380177,6317,8.1955
606,1,X-a0-b0:Y-a1-b0,1906,1027,12476,303062,206,8.93204
606,1,X-a0-b0:Y-a0-b1,1949,1106,12558,294083,223,9.14798
606,1,X-a0-b0:Y-a1-b1,14577,8640,105663,2630477,1761,8.71266
606,1,X-a1-b0:Y-a1-b1,25801,15875,211183,5378226,3141,8.31837
606,1,X-a0-b1:Y-a1-b1,25710,15718,209199,5345353,3009,8.01961
606,1,Other,52413,33231,472065,12353842,6004,8.07395
607,1,X-a0-b0:Y-a1-b0,1913,1032,12367,289750,206,8.98058
607,1,X-a0-b0:Y-a0-b1,1934,1089,12425,288882,235,7.96596
607,1,X-a0-b0:Y-a1-b1,14441,8721,105148,2535034,1767,8.71817
607,1,X-a1-b0:Y-a1-b1,25798,15873,210809,5320078,3110,8.37717
607,1,X-a0-b1:Y-a1-b1,25604,15747,209037,5311586,3132,8.48116
607,1,Other,52516,33356,474070,12471396,6276,8.34911
608,1,X-a0-b0:Y-a1-b0,1902,1020,12204,290203,217,8.86175
608,1,X-a0-b0:Y-a0-b1,1899,1059,12178,284881,231,9.04762
608,1,X-a0-b0:Y-a1-b1,14415,8697,104236,2541174,1761,8.62805
608,1,X-a1-b0:Y-a1-b1,25625,15975,210367,5403386,3180,8.40472
608,1,X-a0-b1:Y-a1-b1,25714,15627,209115,5402650,2976,8.34039
608,1,Other,52585,33578,475894,12484686,6279,8.18044
609,1,X-a0-b0:Y-a1-b0,1889,1025,11997,284392,211,7.99526
609,1,X-a0-b0:Y-a0-b1,1875,1028,11969,284520,240,9.0375
609,1,X-a0-b0:Y-a1-b1,14321,8598,103329,2556907,1816,8.57048
609,1,X-a1-b0:Y-a1-b1,25593,15792,210046,5323682,3179,8.33029
609,1,X-a0-b1:Y-a1-b1,25645,15555,208973,5388493,3084,8.27205
609,1,Other,52813,33700,477348,12414692,6310,8.18035
610,1,X-a0-b0:Y-a1-b0,1855,1020,11895,280315,231,10.0043
610,1,X-a0-b0:Y-a0-b1,1875,1039,11847,283608,219,8.05023
610,1,X-a0-b0:Y-a1-b1,14285,8533,102579,2475215,1681,8.57406
610,1,X-a1-b0:Y-a1-b1,25603,15703,209769,5288219,3090,8.13851
610,1,X-a0-b1:Y-a1-b1,25569,15650,209006,5309127,3042,8.24984
610,1,Other,53131,33833,477881,12622434,6245,8.2056
611,1,X-a0-b0:Y-a1-b0,1814,1032,11805,286792,233,9.24034
611,1,X-a0-b0:Y-a0-b1,1854,1017,11666,275184,231,8.75325
611,1,X-a0-b0:Y-a1-b1,14185,8377,101810,2542159,1809,8.52184
611,1,X-a1-b0:Y-a1-b1,25504,15729,209501,5324275,3175,8.33953
611,1,X-a0-b1:Y-a1-b1,25480,15660,209123,5295883,3124,8.44398
611,1,Other,53254,33929,479840,12471112,6358,8.25779
612,1,X-a0-b0:Y-a1-b0,1794,1004,11720,281810,218,8.51835
612,1,X-a0-b0:Y-a0-b1,1832,1053,11588,278075,208,9.70673
612,1,X-a0-b0:Y-a1-b1,14206,8184,101292,2518395,1686,8.50237
612,1,X-a1-b0:Y-a1-b1,25397,15557,208832,5319051,3114,8.18337
612,1,X-a0-b1:Y-a1-b1,25558,15591,208905,5296855,3006,8.53094
612,1,Other,53466,34034,481336,12513191,6412,8.23472
613,1,X-a0-b0:Y-a1-b0,1785,962,11599,274488,214,8.8271
613,1,X-a0-b0:Y-a0-b1,1790,1028,11521,270337,229,8.0655
613,1,X-a0-b0:Y-a1-b1,14033,8128,100723,2465528,1806,8.48173
613,1,X-a1-b0:Y-a1-b1,25428,15630,208706,5392277,2961,8.58224
613,1,X-a0-b1:Y-a1-b1,25466,15639,208863,5297280,3070,8.44658
613,1,Other,53564,34351,482154,12697850,6441,8.28381
614,1,X-a0-b0:Y-a1-b0,1766,948,11464,279298,220,9.36364
614,1,X-a0-b0:Y-a0-b1,1823,990,11394,264570,192,9.26562
614,1,X-a0-b0:Y-a1-b1,14012,8008,99783,2527500,1639,8.70653
614,1,X-a1-b0:Y-a1-b1,25452,15633,208579,5376159,3027,8.44235
614,1,X-a0-b1:Y-a1-b1,25494,15517,208245,5322635,3028,8.47688
614,1,Other,53924,34066,484223,12647980,6247,8.328
615,1,X-a0-b0:Y-a1-b0,1742,949,11325,277029,227,9.20264
615,1,X-a0-b0:Y-a0-b1,1805,981,11228,260778,204,9.0049
615,1,X-a0-b0:Y-a1-b1,13931,7924,99638,2494504,1661,8.46478
615,1,X-a1-b0:Y-a1-b1,25399,15704,208185,5360238,3097,8.33161
615,1,X-a0-b1:Y-a1-b1,25344,15579,207934,5323854,3100,8.49323
615,1,Other,54099,34144,485111,12691002,6408,8.06601
616,1,X-a0-b0:Y-a1-b0,1687,956,11306,272496,221,8.68326
616,1,X-a0-b0:Y-a0-b1,1803,962,11034,271919,206,8.66505
616,1,X-a0-b0:Y-a1-b1,13736,7924,99114,2444286,1733,8.72649
616,1,X-a1-b0:Y-a1-b1,25402,15746,207623,5393547,2926,8.37765
616,1,X-a0-b1:Y-a1-b1,25365,15443,208212,5341949,3004,8.28395
616,1,Other,54262,33957,486275,12802086,6488,8.35805
617,1,X-a0-b0:Y-a1-b0,1664,960,11208,269806,198,9.0202
617,1,X-a0-b0:Y-a0-b1,1766,931,10908,259471,230,8.66957
617,1,X-a0-b0:Y-a1-b1,13676,7809,98272,2471384,1633,8.594
617,1,X-a1-b0:Y-a1-b1,25448,15758,207314,5376335,3029,8.4064
617,1,X-a0-b1:Y-a1-b1,25344,15393,207735,5271844,3056,8.33901
617,1,Other,54403,34052,487209,12739112,6513,8.15077
618,1,X-a0-b0:Y-a1-b0,1650,943,11013,266632,214,8.6729
618,1,X-a0-b0:Y-a0-b1,1755,917,10702,265869,209,8.94258
618,1,X-a0-b0:Y-a1-b1,13656,7695,97543,2428550,1598,8.47434
618,1,X-a1-b0:Y-a1-b1,25475,15555,207430,5317022,3060,8.29739
618,1,X-a0-b1:Y-a1-b1,25246,15488,207087,5323106,3044,8.29993
618,1,Other,54379,34451,488422,12832560,6471,8.28852
619,1,X-a0-b0:Y-a1-b0,1648,925,10968,260502,195,9.08205
619,1,X-a0-b0:Y-a0-b1,1693,942,10611,261267,232,9.02586
619,1,X-a0-b0:Y-a1-b1,13479,7819,96844,2421854,1630,8.63006
619,1,X-a1-b0:Y-a1-b1,25591,15352,206896,5394810,3021,8.25885
619,1,X-a0-b1:Y-a1-b1,25198,15565,206597,5287515,3056,8.36518
619,1,Other,54328,34947,489008,12962300,6575,8.21977
620,1,X-a0-b0:Y-a1-b0,1647,944,10806,263772,176,9.09659
620,1,X-a0-b0:Y-a0-b1,1686,926,10474,262243,203,9.44828
620,1,X-a0-b0:Y-a1-b1,13396,7697,96440,2414164,1604,8.57918
620,1,X-a1-b0:Y-a1-b1,25499,15468,207113,5419438,3019,8.25869
620,1,X-a0-b1:Y-a1-b1,25197,15645,206558,5270543,3036,8.42194
620,1,Other,54337,34974,491385,12863156,6612,8.30097
621,1,X-a0-b0:Y-a1-b0,1621,904,10773,257703,212,9.73113
621,1,X-a0-b0:Y-a0-b1,1638,958,10386,258884,210,8.2
621,1,X-a0-b0:Y-a1-b1,13307,7623,96006,2394681,1622,8.42232
621,1,X-a1-b0:Y-a1-b1,25489,15538,207093,5384976,3036,8.23155
621,1,X-a0-b1:Y-a1-b1,25108,15689,205823,5344937,3032,8.70844
621,1,Other,54587,35106,492800,13190011,6506,8.25453
622,1,X-a0-b0:Y-a1-b0,1624,908,10633,251596,176,9.00568
622,1,X-a0-b0:Y-a0-b1,1627,896,10302,247089,196,8.72449
622,1,X-a0-b0:Y-a1-b1,13234,7585,95265,2345647,1585,8.57539
622,1,X-a1-b0:Y-a1-b1,25395,15559,206751,5417292,3027,8.46482
622,1,X-a0-b1:Y-a1-b1,25199,15422,205716,5291547,2932,8.54025
622,1,Other,54882,35401,494512,13084894,6492,8.17622
623,1,X-a0-b0:Y-a1-b0,1608,889,10505,258951,196,8.02041
623,1,X-a0-b0:Y-a0-b1,1619,876,10143,249117,179,8.72067
623,1,X-a0-b0:Y-a1-b1,13126,7510,94447,2389017,1644,8.77494
623,1,X-a1-b0:Y-a1-b1,25346,15649,206752,5388919,3012,8.43725
623,1,X-a0-b1:Y-a1-b1,25301,15259,205196,5307952,2993,8.47177
623,1,Other,55239,35326,495505,13240637,6547,8.06843
624,1,X-a0-b0:Y-a1-b0,1605,872,10457,249501,191,9.20419
624,1,X-a0-b0:Y-a0-b1,1630,832,10025,258230,186,9.17204
624,1,X-a0-b0:Y-a1-b1,12979,7586,94001,2388130,1556,8.83548
624,1,X-a1-b0:Y-a1-b1,25320,15415,206425,5362788,3102,8.36912
624,1,X-a0-b1:Y-a1-b1,25232,15208,204942,5272838,3088,8.21243
624,1,Other,55429,35514,496747,13315000,6551,8.14074
625,1,X-a0-b0:Y-a1-b0,1559,850,10358,245622,212,9.06132
625,1,X-a0-b0:Y-a0-b1,1639,769,9943,240023,196,8.85204
625,1,X-a0-b0:Y-a1-b1,12864,7493,93806,2326134,1558,8.85879
625,1,X-a1-b0:Y-a1-b1,25391,15249,206397,5387871,2996,8.34947
625,1,X-a0-b1:Y-a1-b1,25112,15271,204315,5318716,3058,8.38195
625,1,Other,55620,35800,498547,13359376,6654,8.27442
626,1,X-a0-b0:Y-a1-b0,1558,851,10189,258709,185,8.87027
626,1,X-a0-b0:Y-a0-b1,1589,741,9975,249433,200,8.485
626,1,X-a0-b0:Y-a1-b1,12809,7406,92963,2368554,1552,8.65851
626,1,X-a1-b0:Y-a1-b1,25373,15264,206232,5421844,2988,8.36714
626,1,X-a0-b1:Y-a1-b1,24978,15347,204006,5332375,3013,8.44374
626,1,Other,55847,35844,499779,13445452,6670,8.11005
627,1,X-a0-b0:Y-a1-b0,1494,857,10089,243504,218,9.29358
627,1,X-a0-b0:Y-a0-b1,1548,766,9909,246100,195,8.94872
627,1,X-a0-b0:Y-a1-b1,12720,7394,92633,2301782,1522,8.89882
627,1,X-a1-b0:Y-a1-b1,25274,15235,205754,5404205,3068,8.29042
627,1,X-a0-b1:Y-a1-b1,24933,15323,203729,5235922,2936,8.52078
627,1,Other,56142,35700,501118,13465709,6571,8.20317
628,1,X-a0-b0:Y-a1-b0,1505,845,9856,241498,170,8.2
628,1,X-a0-b0:Y-a0-b1,1503,793,9776,224500,190,8.91053
628,1,X-a0-b0:Y-a1-b1,12729,7238,92179,2292780,1494,8.64592
628,1,X-a1-b0:Y-a1-b1,25235,15294,205801,5370728,2959,8.44948
628,1,X-a0-b1:Y-a1-b1,24938,15305,203172,5276782,2969,8.38599
628,1,Other,56202,36035,501943,13528243,6869,8.32814
629,1,X-a0-b0:Y-a1-b0,1484,843,9843,240349,175,8.00571
629,1,X-a0-b0:Y-a0-b1,1469,809,9563,234955,181,9.64641
629,1,X-a0-b0:Y-a1-b1,12619,7206,91579,2318305,1536,8.82617
629,1,X-a1-b0:Y-a1-b1,25198,15144,205943,5423917,3010,8.23821
629,1,X-a0-b1:Y-a1-b1,24942,15213,203000,5383273,2966,8.23837
629,1,Other,56430,36201,503656,13682269,6770,8.29586
630,1,X-a0-b0:Y-a1-b0,1480,855,9717,231715,182,8.62088
630,1,X-a0-b0:Y-a0-b1,1420,848,9430,231705,189,9.43915
630,1,X-a0-b0:Y-a1-b1,12477,7159,90855,2256506,1562,8.67926
630,1,X-a1-b0:Y-a1-b1,25074,15256,205400,5412681,3033,8.52456
630,1,X-a0-b1:Y-a1-b1,24872,15327,202795,5223309,2955,8.45787
630,1,Other,56715,35983,504888,13727311,6730,8.16805
631,1,X-a0-b0:Y-a1-b0,1462,845,9608,228611,186,7.94624
631,1,X-a0-b0:Y-a0-b1,1404,831,9309,213251,182,9.67033
631,1,X-a0-b0:Y-a1-b1,12385,7131,90139,2274030,1489,8.37878
631,1,X-a1-b0:Y-a1-b1,25033,15203,205376,5406768,2958,8.58418
631,1,X-a0-b1:Y-a1-b1,24878,15287,202264,5334166,2914,8.44475
631,1,Other,56790,36255,506994,13654799,6751,8.15613
632,1,X-a0-b0:Y-a1-b0,1457,845,9445,227148,167,10.024
632,1,X-a0-b0:Y-a0-b1,1400,784,9174,230607,160,8.7375
632,1,X-a0-b0:Y-a1-b1,12301,7160,89476,2274442,1477,8.64049
632,1,X-a1-b0:Y-a1-b1,24960,15281,204883,5414290,2952,8.45156
632,1,X-a0-b1:Y-a1-b1,24915,15081,202154,5421656,2994,8.45959
632,1,Other,57206,36067,507575,13971424,6705,8.13811
633,1,X-a0-b0:Y-a1-b0,1453,830,9296,227675,159,8.96226
633,1,X-a0-b0:Y-a0-b1,1393,760,9104,216959,164,9.16463
633,1,X-a0-b0:Y-a1-b1,12129,7178,88790,2207934,1548,8.82171
633,1,X-a1-b0:Y-a1-b1,24839,15224,205002,5304782,3003,8.52847
633,1,X-a0-b1:Y-a1-b1,24933,15385,201880,5257477,2926,8.42481
633,1,Other,57413,35956,509536,13811028,6870,8.10087
634,1,X-a0-b0:Y-a1-b0,1446,770,9236,219422,179,9.02793
634,1,X-a0-b0:Y-a0-b1,1404,729,8972,204753,162,9.58642
634,1,X-a0-b0:Y-a1-b1,12117,7036,87960,2243475,1373,8.80772
634,1,X-a1-b0:Y-a1-b1,24788,14983,204796,5378565,3045,8.44433
634,1,X-a0-b1:Y-a1-b1,24815,15330,201240,5278124,3047,8.39088
634,1,Other,57441,36295,511069,13692054,6810,8.11072
635,1,X-a0-b0:Y-a1-b0,1436,769,9085,214007,163,8.83436
635,1,X-a0-b0:Y-a0-b1,1382,744,8848,222897,174,8.54023
635,1,X-a0-b0:Y-a1-b1,12005,6986,87541,2217983,1468,8.84809
635,1,X-a1-b0:Y-a1-b1,24668,15130,204740,5396209,2982,8.58887
635,1,X-a0-b1:Y-a1-b1,24888,15244,201306,5316664,2883,8.25147
635,1,Other,57717,36462,512151,14066082,6825,8.19018
636,1,X-a0-b0:Y-a1-b0,1428,763,8871,221001,170,8.90588
636,1,X-a0-b0:Y-a0-b1,1350,737,8734,208068,156,9.36539
636,1,X-a0-b0:Y-a1-b1,12010,6901,87109,2177593,1421,8.56791
636,1,X-a1-b0:Y-a1-b1,24669,15088,204250,5386244,2974,8.52892
636,1,X-a0-b1:Y-a1-b1,24836,15173,201288,5231494,3009,8.59189
636,1,Other,58035,36562,514528,14147148,6746,8.32805
637,1,X-a0-b0:Y-a1-b0,1431,772,8690,215585,141,9.24823
637,1,X-a0-b0:Y-a0-b1,1331,719,8644,209902,159,8.8805
637,1,X-a0-b0:Y-a1-b1,11917,6918,86187,2233126,1511,8.46195
637,1,X-a1-b0:Y-a1-b1,24543,15271,203673,5384193,2973,8.49445
637,1,X-a0-b1:Y-a1-b1,25027,15072,200385,5380491,2887,8.48944
637,1,Other,57927,37082,515699,13875310,6948,8.19689
638,1,X-a0-b0:Y-a1-b0,1373,787,8578,216880,182,8.03846
638,1,X-a0-b0:Y-a0-b1,1302,724,8534,222709,169,8.88757
638,1,X-a0-b0:Y-a1-b1,11787,6969,86129,2194777,1436,8.38928
638,1,X-a1-b0:Y-a1-b1,24496,15355,203305,5359174,2957,8.66317
638,1,X-a0-b1:Y-a1-b1,24909,15100,200387,5308822,3037,8.33553
638,1,Other,58144,37011,516679,14160542,6856,8.2694
639,1,X-a0-b0:Y-a1-b0,1362,791,8468,206009,168,8.69048
639,1,X-a0-b0:Y-a0-b1,1303,672,8519,204616,156,9.53205
639,1,X-a0-b0:Y-a1-b1,11690,7004,85176,2116122,1453,8.702
639,1,X-a1-b0:Y-a1-b1,24543,15161,203006,5298101,2951,8.59336
639,1,X-a0-b1:Y-a1-b1,24801,15205,199683,5237872,2983,8.42876
639,1,Other,58262,37226,518726,14220351,7029,8.2723
640,1,X-a0-b0:Y-a1-b0,1372,747,8309,215334,156,8.94231
640,1,X-a0-b0:Y-a0-b1,1267,660,8427,199229,154,8.62338
640,1,X-a0-b0:Y-a1-b1,11564,6898,84505,2172075,1436,8.78691
640,1,X-a1-b0:Y-a1-b1,24464,15266,202386,5290914,2978,8.04197
640,1,X-a0-b1:Y-a1-b1,24839,15060,199200,5331506,2920,8.45548
640,1,Other,58339,37139,521203,14014026,7099,8.23905
641,1,X-a0-b0:Y-a1-b0,1365,727,8291,206650,156,9.23718
641,1,X-a0-b0:Y-a0-b1,1228,673,8249,212428,158,8.96203
641,1,X-a0-b0:Y-a1-b1,11510,6751,83994,2122025,1429,8.60952
641,1,X-a1-b0:Y-a1-b1,24477,15276,201449,5340866,2974,8.47478
641,1,X-a0-b1:Y-a1-b1,24825,14966,199055,5267288,2941,8.72764
641,1,Other,58457,37233,521608,14141871,7096,8.22914
642,1,X-a0-b0:Y-a1-b0,1353,725,8192,196888,155,9.1871
642,1,X-a0-b0:Y-a0-b1,1216,659,8181,203317,157,9.52866
642,1,X-a0-b0:Y-a1-b1,11492,6767,83411,2099930,1341,8.82028
642,1,X-a1-b0:Y-a1-b1,24558,15299,201159,5340863,2910,8.45086
642,1,X-a0-b1:Y-a1-b1,24779,14842,198792,5215335,2959,8.39033
642,1,Other,58635,37471,523158,14388659,6864,8.09528
643,1,X-a0-b0:Y-a1-b0,1325,697,8135,207225,179,9.32402
643,1,X-a0-b0:Y-a0-b1,1190,675,8122,204072,152,8.82237
643,1,X-a0-b0:Y-a1-b1,11519,6682,82738,2123863,1384,8.94653
643,1,X-a1-b0:Y-a1-b1,24581,15403,200440,5314431,2870,8.31707
643,1,X-a0-b1:Y-a1-b1,24862,14727,197904,5338621,2930,8.43311
643,1,Other,58920,37361,525274,14340225,7077,8.19585
644,1,X-a0-b0:Y-a1-b0,1318,715,7972,206973,141,8.85816
644,1,X-a0-b0:Y-a0-b1,1157,672,8085,211623,145,9.57931
644,1,X-a0-b0:Y-a1-b1,11389,6712,82053,2114336,1402,8.56919
644,1,X-a1-b0:Y-a1-b1,24602,15282,200054,5311199,2939,8.57537
644,1,X-a0-b1:Y-a1-b1,24741,14719,197891,5286375,2952,8.38144
644,1,Other,58941,37498,526795,14207910,7125,8.23705
645,1,X-a0-b0:Y-a1-b0,1307,687,7904,203543,153,8.81699
645,1,X-a0-b0:Y-a0-b1,1137,684,8087,202125,136,8.71323
645,1,X-a0-b0:Y-a1-b1,11279,6658,81469,2076123,1371,8.50255
645,1,X-a1-b0:Y-a1-b1,24590,15327,199152,5381458,2975,8.28773
645,1,X-a0-b1:Y-a1-b1,24572,14792,197363,5223277,3016,8.40219
645,1,Other,59068,37539,527272,14500116,7181,8.14357
646,1,X-a0-b0:Y-a1-b0,1298,716,7800,195035,157,8.9172
646,1,X-a0-b0:Y-a0-b1,1124,665,8035,192321,147,10.1905
646,1,X-a0-b0:Y-a1-b1,11229,6594,80654,2047201,1345,8.42974
646,1,X-a1-b0:Y-a1-b1,24667,15308,199059,5268797,2950,8.36746
646,1,X-a0-b1:Y-a1-b1,24446,14846,196769,5280532,2986,8.32451
646,1,Other,59301,37802,529206,14375313,6990,8.33662
647,1,X-a0-b0:Y-a1-b0,1255,716,7702,198606,164,9.11585
647,1,X-a0-b0:Y-a0-b1,1105,659,7873,200000,151,8.76821
647,1,X-a0-b0:Y-a1-b1,11054,6529,79777,2085185,1470,8.38571
647,1,X-a1-b0:Y-a1-b1,24750,15125,198326,5259700,2908,8.40681
647,1,X-a0-b1:Y-a1-b1,24402,14812,196640,5313589,2981,8.42268
647,1,Other,59379,37792,530402,14448632,7210,8.1344
648,1,X-a0-b0:Y-a1-b0,1219,700,7686,189648,171,8.67251
648,1,X-a0-b0:Y-a0-b1,1084,663,7904,189992,139,9.38849
648,1,X-a0-b0:Y-a1-b1,11036,6406,79471,2024289,1288,8.70186
648,1,X-a1-b0:Y-a1-b1,24716,15145,198280,5315669,2895,8.17168
648,1,X-a0-b1:Y-a1-b1,24239,14824,196448,5228767,3024,8.49769
648,1,Other,59539,37993,531405,14528149,7084,8.2013
649,1,X-a0-b0:Y-a1-b0,1202,679,7705,181349,141,9.21986
649,1,X-a0-b0:Y-a0-b1,1106,644,7788,187836,112,9.45536
649,1,X-a0-b0:Y-a1-b1,11039,6326,78909,2024354,1286,8.74261
649,1,X-a1-b0:Y-a1-b1,24740,15000,198187,5250808,2982,8.3605
649,1,X-a0-b1:Y-a1-b1,24330,14728,196114,5239748,2764,8.45984
649,1,Other,59752,38010,533414,14596555,7090,8.19859
650,1,X-a0-b0:Y-a1-b0,1214,647,7624,185361,151,9.04636
